candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
36,0,0,27,28,1,1,1,1,1,3.0418612957000732,0.07928071171045303,1.339669108390808
37,0,1,35,23,0,0,1,1,1,5.26918888092041,0.034383855760097504,1.95146644115448
38,1,2,182,48,0,0,1,1,1,5.765075206756592,0.02118452824652195,0.8779783248901367
39,1,1,139,23,1,1,1,1,1,4.870786666870117,0.058897413313388824,1.5280590057373047
40,1,2,208,45,1,1,1,1,1,4.393056392669678,0.012043541297316551,0.964106023311615
41,1,2,185,42,0,0,1,1,1,8.736892700195312,0.04923969507217407,1.0720500946044922
42,0,0,11,31,1,1,1,1,1,1.6067733764648438,0.030175745487213135,0.8176736831665039
43,1,1,138,42,0,0,1,1,1,5.368872165679932,0.06882281601428986,1.4105414152145386
44,1,1,138,40,1,1,1,1,1,4.978559494018555,0.04348723590373993,1.3360984325408936
45,1,1,138,33,0,0,1,1,1,5.238134860992432,0.031112294644117355,1.5425629615783691
46,1,1,138,30,0,0,1,1,1,5.115335941314697,0.02357509359717369,1.4981074333190918
47,1,1,139,27,1,1,1,1,1,4.463998794555664,0.0852297767996788,1.4398679733276367
48,0,1,35,48,0,0,1,1,1,5.528035640716553,0.04398443549871445,2.056548833847046
49,1,1,138,30,1,1,1,1,1,4.979921817779541,0.036702960729599,1.390529990196228
50,1,2,206,22,1,1,1,1,1,4.096488952636719,0.01694360002875328,0.9620212316513062
51,0,2,66,38,0,0,1,1,1,13.62205982208252,0.03075055219233036,1.0288234949111938
52,0,2,40,47,1,1,1,1,1,4.228418350219727,0.12394000589847565,1.1230820417404175
53,1,0,103,46,1,1,1,1,1,1.2996175289154053,0.0630590170621872,0.7753487229347229
54,0,1,35,34,0,0,1,1,1,5.370226860046387,0.03952798619866371,1.9770182371139526
55,0,2,90,47,0,0,1,1,1,10.032010078430176,0.026616090908646584,0.9549936056137085
56,0,0,16,29,1,1,1,1,1,3.667644739151001,0.030157431960105896,0.7506706714630127
57,1,1,138,41,0,0,1,1,1,5.212562561035156,0.03823913261294365,1.3933817148208618
58,0,0,19,26,1,1,1,1,1,1.257656216621399,0.08154024183750153,0.6494851112365723
59,0,1,35,29,0,0,1,1,1,6.800559043884277,0.04661140590906143,1.998571753501892
60,1,1,139,50,1,1,1,1,1,4.628382682800293,0.115371935069561,1.4895169734954834
61,0,1,35,23,0,0,1,1,1,5.192231178283691,0.03982824087142944,1.9612016677856445
62,0,2,71,37,1,1,1,1,1,2.9051673412323,0.025199564173817635,0.8879485726356506
63,1,2,195,40,0,0,1,1,1,6.025136470794678,0.019315095618367195,0.9844111800193787
64,0,2,60,50,0,0,1,1,1,12.23791790008545,0.011048289947211742,1.007220983505249
65,1,2,159,46,0,0,1,1,1,9.178980827331543,0.015053573064506054,0.8603502511978149
66,1,0,118,26,1,1,1,1,1,2.0582315921783447,0.06758949160575867,0.6168637871742249
67,1,2,179,44,0,0,1,1,1,9.631142616271973,0.017861174419522285,0.950564444065094
68,1,2,212,46,1,1,1,1,1,4.517414093017578,0.014115804806351662,1.0157874822616577
69,0,0,20,47,1,1,1,1,1,1.3669462203979492,0.05890438333153725,0.6036847233772278
70,1,0,137,44,0,0,1,1,1,7.473042011260986,0.1614607721567154,2.0469441413879395
71,1,2,174,42,0,0,1,1,1,5.002859592437744,0.03338194638490677,1.002618432044983
72,1,2,203,37,0,0,1,1,1,9.010478973388672,0.04762135446071625,1.0321911573410034
73,0,0,21,35,1,1,1,1,1,1.330098271369934,0.07123925536870956,0.8021751642227173
74,0,2,85,37,0,0,1,1,1,5.663857460021973,0.014871885068714619,0.9756672978401184
75,0,0,11,28,1,1,1,1,1,3.689967155456543,0.034606706351041794,0.8478969931602478
76,0,1,35,30,0,0,1,1,1,5.167660236358643,0.05815460905432701,1.8866665363311768
77,0,0,20,35,1,1,1,1,1,1.210574746131897,0.07151427119970322,0.6597681045532227
78,0,0,34,36,1,1,1,1,1,3.3038692474365234,0.17716997861862183,1.1184908151626587
79,0,2,79,30,1,1,1,1,1,3.869870901107788,0.01550031267106533,0.9880602955818176
80,0,0,30,22,1,1,1,1,1,1.2270457744598389,0.05149330571293831,0.5368388891220093
81,1,2,190,26,0,0,1,1,1,6.383484840393066,0.0368289090692997,1.0394121408462524
82,0,0,16,48,1,1,1,1,1,1.933223009109497,0.043965693563222885,0.8358381986618042
83,1,1,138,46,0,0,1,1,1,5.208837509155273,0.042347509413957596,1.5204710960388184
84,0,2,63,35,1,1,1,1,1,4.994862079620361,0.014590762555599213,0.977749764919281
85,0,2,44,38,1,1,1,1,1,1.6243505477905273,0.03682119771838188,0.9112229943275452
86,1,1,138,25,0,0,1,1,1,5.2073893547058105,0.02657345123589039,1.4439212083816528
87,0,1,36,23,0,0,1,1,1,5.0618815422058105,0.03420872241258621,1.970247507095337
88,0,1,36,32,0,0,1,1,1,5.538302421569824,0.09274419397115707,1.914158582687378
89,0,0,11,38,1,1,1,1,1,0.9171743988990784,0.03067944571375847,0.8739410638809204
90,0,0,11,33,1,1,1,1,1,3.668820858001709,0.02711842954158783,0.8852835297584534
91,1,0,118,23,1,1,1,1,1,1.8641268014907837,0.0481792651116848,0.5614767670631409
92,0,0,25,47,1,1,1,1,1,2.499873638153076,0.11984569579362869,1.10137140750885
93,0,2,90,30,0,0,1,1,1,5.108017921447754,0.010305666364729404,0.9663751125335693
94,1,2,142,48,1,1,1,1,1,3.8327724933624268,0.19777192175388336,1.0358144044876099
95,1,1,138,46,0,0,1,1,1,5.209451198577881,0.03516517952084541,1.4575706720352173
96,0,0,13,24,1,1,1,1,1,1.1604341268539429,0.04005018249154091,0.8391395211219788
97,0,1,36,29,0,0,1,1,1,6.1062116622924805,0.04363980144262314,1.8876734972000122
98,0,0,0,27,1,1,1,1,1,4.085435390472412,0.01866111345589161,1.0840089321136475
99,1,1,139,27,1,1,1,1,1,4.820776462554932,0.05924408882856369,1.3856127262115479
100,0,2,50,45,1,1,1,1,1,4.732709884643555,0.027730600908398628,0.9328564405441284
101,1,0,119,34,1,1,1,1,1,1.8484001159667969,0.05806153267621994,0.78558748960495
102,0,1,36,31,0,0,1,1,1,5.4971184730529785,0.06534764915704727,1.963213324546814
103,1,2,151,50,0,0,1,1,1,5.028968334197998,0.03153214603662491,0.9295230507850647
104,1,1,138,33,0,0,1,1,1,5.051241397857666,0.042568765580654144,1.40006685256958
105,1,2,205,38,0,0,1,1,1,10.182409286499023,0.02347695454955101,0.9164788126945496
106,0,1,35,46,0,0,1,1,1,6.139884948730469,0.05847513675689697,2.026036024093628
107,1,2,149,38,1,1,1,1,1,1.9530651569366455,0.03380291536450386,0.9208000302314758
108,0,2,39,22,1,1,1,1,1,3.2605576515197754,0.0657413899898529,1.0496416091918945
109,0,2,39,22,1,1,1,1,1,3.5158324241638184,0.07758055627346039,1.0828540325164795
110,1,0,132,47,1,1,1,1,1,3.167088031768799,0.054391127079725266,0.6525548696517944
111,1,1,138,29,0,0,1,1,1,5.365514278411865,0.04436839371919632,1.4450225830078125
112,0,2,93,23,0,0,1,1,1,9.58596134185791,0.01834147237241268,1.0222492218017578
113,0,2,49,38,1,1,1,1,1,3.7145137786865234,0.044388361275196075,0.9257311820983887
114,0,1,36,42,0,0,1,1,1,5.336356163024902,0.1458582729101181,1.9364814758300781
115,0,2,82,37,0,0,1,1,1,5.129228591918945,0.013929822482168674,0.9648109078407288
116,1,2,197,33,0,0,1,1,1,8.769618034362793,0.019530992954969406,1.0190871953964233
117,0,2,50,38,0,0,1,1,1,5.440578460693359,0.010375293903052807,0.896050214767456
118,1,1,139,37,1,1,1,1,1,4.9389753341674805,0.05585049092769623,1.4671998023986816
119,0,0,15,47,1,1,1,1,1,1.2660918235778809,0.0248381607234478,0.8424949645996094
120,1,1,138,30,0,0,1,1,1,5.0852155685424805,0.03256421908736229,1.3997565507888794
121,1,1,138,44,1,1,1,1,1,4.973708629608154,0.14683331549167633,1.3818107843399048
122,0,0,29,29,1,1,1,1,1,1.936460256576538,0.043825775384902954,0.4844233989715576
123,0,0,32,28,1,1,1,1,1,1.4418041706085205,0.08040422946214676,0.6418420076370239
124,1,1,139,21,1,1,1,1,1,4.625001907348633,0.026967739686369896,1.4350860118865967
125,0,2,94,28,0,0,1,1,1,12.403068542480469,0.015972156077623367,0.9485184550285339
126,1,0,120,45,1,1,1,1,1,2.340437889099121,0.05278609320521355,1.1743073463439941
127,1,1,138,35,0,0,1,1,1,5.196032524108887,0.052301742136478424,1.4079513549804688
128,0,1,35,46,1,1,1,1,1,4.937418460845947,0.06863266229629517,1.9940296411514282
129,0,1,36,31,1,1,1,1,1,4.59678316116333,0.05048580840229988,1.8685922622680664
130,0,1,36,31,0,0,1,1,1,5.966038227081299,0.07061603665351868,1.9280221462249756
131,1,0,100,48,1,1,1,1,1,4.279137134552002,0.08506111055612564,0.989059567451477
132,1,2,169,20,1,1,1,1,1,3.982485055923462,0.016986513510346413,0.8704856038093567
133,1,0,135,47,1,1,1,1,1,1.7284491062164307,0.060402899980545044,0.7587273120880127
134,0,1,35,50,1,1,1,1,1,4.962430477142334,0.08040808141231537,1.800894856452942
135,1,0,127,42,1,1,1,1,1,3.632150888442993,0.08053281158208847,0.4592074453830719
136,0,0,5,50,1,1,1,1,1,2.3103103637695312,0.03055647388100624,1.0095008611679077
137,1,0,115,38,1,1,1,1,1,3.502126932144165,0.08250460773706436,0.548423171043396
138,1,2,194,50,0,0,1,1,1,6.178944110870361,0.017612820491194725,0.976945161819458
139,1,0,110,40,1,1,1,1,1,0.780640184879303,0.03744073584675789,0.7184662222862244
140,1,2,206,29,0,0,1,1,1,6.593371868133545,0.01841937005519867,0.9939602613449097
141,1,1,138,24,0,0,1,1,1,5.130819797515869,0.025036241859197617,1.414642333984375
142,1,1,139,29,1,1,1,1,1,4.510142803192139,0.09017921984195709,1.4953378438949585
143,0,2,95,31,0,0,1,1,1,6.097906589508057,0.04668659344315529,1.0394463539123535
144,1,1,139,24,1,1,1,1,1,4.715787410736084,0.05196675658226013,1.505758285522461
145,1,0,134,30,1,1,1,1,1,4.840570449829102,0.06314903497695923,0.7196931838989258
146,1,1,139,43,1,1,1,1,1,4.716993808746338,0.10999330878257751,1.4563004970550537
147,0,0,29,42,1,1,1,1,1,0.6591107249259949,0.09856423735618591,0.598031759262085
148,0,1,35,41,1,1,1,1,1,4.688172340393066,0.04380854219198227,1.8108407258987427
149,1,2,212,41,0,0,1,1,1,6.1127777099609375,0.02709733322262764,0.9422922134399414
150,0,0,9,25,1,1,1,1,1,3.208843231201172,0.02904331311583519,0.8929204940795898
151,0,2,93,40,0,0,1,1,1,6.861789226531982,0.01634608767926693,1.0074492692947388
152,1,1,138,49,0,0,1,1,1,5.412208080291748,0.050672393292188644,1.5294371843338013
153,1,0,134,47,1,1,1,1,1,2.0292317867279053,0.0672922134399414,0.7311289310455322
154,1,0,114,37,1,1,1,1,1,0.8867749571800232,0.052582185715436935,0.6713709235191345
155,0,1,36,49,0,0,1,1,1,5.4894795417785645,0.055540330708026886,1.7796412706375122
156,1,0,108,33,1,1,1,1,1,1.1373945474624634,0.027385516092181206,0.8589317798614502
157,0,2,43,47,0,0,1,1,1,13.903026580810547,0.04273325577378273,0.8992565870285034
158,1,2,208,39,1,1,1,1,1,4.258620262145996,0.012872084975242615,0.9880092740058899
159,0,1,36,37,1,1,1,1,1,4.39240837097168,0.0703994408249855,1.9097235202789307
160,1,2,182,36,0,0,1,1,1,5.073785781860352,0.019655726850032806,0.8816612362861633
161,1,1,138,49,0,0,1,1,1,5.154325008392334,0.02333781309425831,1.4904448986053467
162,0,0,2,48,1,1,1,1,1,1.0093519687652588,0.07046159356832504,0.9133654832839966
163,1,1,139,46,1,1,1,1,1,4.659402847290039,0.15152446925640106,1.4001883268356323
164,1,2,190,32,0,0,1,1,1,8.846256256103516,0.03310293331742287,1.028407096862793
165,0,0,23,43,1,1,1,1,1,4.012753009796143,0.10361385345458984,1.0524036884307861
166,0,2,57,39,0,0,1,1,1,9.54546070098877,0.008396903984248638,0.8764243125915527
167,1,2,204,26,0,0,1,1,1,8.000448226928711,0.024069232866168022,0.9642593860626221
168,1,2,213,40,0,0,1,1,1,8.68489933013916,0.029726900160312653,1.0277814865112305
169,1,0,133,27,1,1,1,1,1,1.6534388065338135,0.05559014156460762,0.7129786014556885
170,0,0,2,34,1,1,1,1,1,3.335723876953125,0.08045423775911331,1.0132094621658325
171,0,2,61,34,0,0,1,1,1,9.492684364318848,0.02488863840699196,0.9083489775657654
172,1,2,160,42,1,1,1,1,1,2.6700029373168945,0.011113101616501808,0.9330321550369263
173,0,0,17,45,1,1,1,1,1,1.6076651811599731,0.06406974047422409,0.8337172269821167
174,1,2,173,38,0,0,1,1,1,5.6252522468566895,0.019986160099506378,0.9538794159889221
175,0,1,36,21,0,0,1,1,1,5.167986869812012,0.04811929538846016,1.896283507347107
176,0,2,52,39,1,1,1,1,1,3.4785401821136475,0.013989395461976528,0.8788822889328003
177,1,2,180,41,0,0,1,1,1,5.520632743835449,0.024987483397126198,0.9023712873458862
178,1,2,145,30,1,1,1,1,1,2.7108988761901855,0.04712751880288124,0.993158221244812
179,0,0,10,37,1,1,1,1,1,1.0412635803222656,0.06903302669525146,0.9210430979728699
180,1,2,160,27,1,1,1,1,1,3.933126449584961,0.013887087814509869,0.8932197093963623
181,0,1,36,21,0,0,1,1,1,5.90477991104126,0.03211696445941925,1.9647771120071411
182,1,2,154,26,0,0,1,1,1,7.950385570526123,0.011386957950890064,0.8413427472114563
183,1,2,170,39,0,0,1,1,1,5.358684539794922,0.013908751308918,0.930419921875
184,0,1,35,22,1,1,1,1,1,4.8842692375183105,0.03895605728030205,1.9029194116592407
185,1,2,179,35,0,0,1,1,1,9.37372875213623,0.013249817304313183,0.9076323509216309
186,1,1,138,48,0,0,1,1,1,5.361757278442383,0.05493861436843872,1.5427809953689575
187,1,0,127,23,1,1,1,1,1,1.481637954711914,0.03523452952504158,0.6085361838340759
188,1,0,115,31,1,1,1,1,1,1.6695010662078857,0.026320969685912132,0.601371705532074
189,0,1,35,36,0,0,1,1,1,6.216359615325928,0.048435501754283905,2.0544073581695557
190,0,1,36,50,0,0,1,1,1,5.628342151641846,0.06349826604127884,1.913446307182312
191,1,1,138,40,1,1,1,1,1,4.907727241516113,0.09004610031843185,1.2922210693359375
192,0,0,34,23,1,1,1,1,1,4.908827304840088,0.09970036894083023,1.5620275735855103
193,0,1,36,34,1,1,1,1,1,4.8209547996521,0.09997832030057907,1.7746371030807495
194,0,2,47,35,1,1,1,1,1,2.038179636001587,0.02380276657640934,0.958061695098877
195,0,0,15,50,1,1,1,1,1,3.8977160453796387,0.02589852176606655,0.7811147570610046
196,0,1,35,43,0,0,1,1,1,5.406482219696045,0.11053523421287537,1.8641217947006226
197,1,0,108,31,1,1,1,1,1,0.877306342124939,0.07583305984735489,0.8173553347587585
198,1,2,188,26,1,1,1,1,1,4.791326999664307,0.015535206533968449,0.9406429529190063
199,0,0,17,50,1,1,1,1,1,0.4425452947616577,0.08888573199510574,0.634020209312439
200,0,1,35,39,1,1,1,1,1,4.929821968078613,0.08323413878679276,1.8746498823165894
201,1,0,115,27,1,1,1,1,1,1.2618491649627686,0.1030486449599266,0.8046970367431641
202,0,0,31,40,1,1,1,1,1,2.6664373874664307,0.06381043791770935,0.4641057550907135
203,0,0,10,32,1,1,1,1,1,0.7349070906639099,0.0371384471654892,0.8421949744224548
204,0,2,64,45,0,0,1,1,1,7.0298919677734375,0.011869622394442558,0.9896906018257141
205,0,2,59,43,0,0,1,1,1,5.8402299880981445,0.011401253752410412,0.9525508284568787
206,1,1,139,38,1,1,1,1,1,4.8628764152526855,0.05987013131380081,1.505860686302185
207,1,1,139,44,1,1,1,1,1,4.667536735534668,0.06307301670312881,1.3982473611831665
208,0,0,7,28,1,1,1,1,1,1.9407488107681274,0.014609888195991516,0.9768381118774414
209,1,0,113,50,1,1,1,1,1,1.0831177234649658,0.06768534332513809,0.5564141869544983
210,0,1,35,27,0,0,1,1,1,5.453001499176025,0.03950841724872589,2.006964921951294
211,0,0,4,26,1,1,1,1,1,3.4913747310638428,0.037717241793870926,1.0625492334365845
212,0,0,7,38,1,1,1,1,1,2.9960179328918457,0.012450513429939747,0.9435659646987915
213,1,0,115,32,1,1,1,1,1,1.1767812967300415,0.04433835297822952,0.6043197512626648
214,0,0,10,27,1,1,1,1,1,2.4429097175598145,0.037543777376413345,0.837290346622467
215,0,2,57,32,0,0,1,1,1,6.353145599365234,0.027618275955319405,0.9408131837844849
216,1,0,133,49,1,1,1,1,1,1.1205148696899414,0.06428276002407074,0.5646064877510071
217,0,0,33,40,1,1,1,1,1,4.291557788848877,0.059530049562454224,0.5669088363647461
218,0,0,4,45,1,1,1,1,1,1.1496599912643433,0.1278744488954544,0.9471222758293152
219,1,1,138,48,0,0,1,1,1,5.364949703216553,0.08432919532060623,1.4349507093429565
220,0,2,61,45,0,0,1,1,1,6.152642726898193,0.043537646532058716,1.0355664491653442
221,0,0,19,40,1,1,1,1,1,1.294284701347351,0.047332167625427246,0.6558172106742859
222,1,1,139,46,1,1,1,1,1,4.902640342712402,0.12201172858476639,1.5144909620285034
223,0,1,36,47,1,1,1,1,1,4.740468978881836,0.06557361036539078,2.0073390007019043
224,0,0,33,27,1,1,1,1,1,1.6091768741607666,0.042773034423589706,0.632266104221344
225,1,0,114,50,1,1,1,1,1,0.9531629681587219,0.05597977712750435,0.6665147542953491
226,1,2,204,43,0,0,1,1,1,5.958291053771973,0.05325816571712494,1.06387460231781
227,1,2,162,31,1,1,1,1,1,3.154240608215332,0.016197914257645607,0.8551622629165649
228,0,1,36,24,0,0,1,1,1,5.048062324523926,0.056560710072517395,1.9332399368286133
229,0,1,35,20,1,1,1,1,1,4.72396993637085,0.03742920607328415,1.8150063753128052
230,0,0,1,21,1,1,1,1,1,3.9735608100891113,0.03337394446134567,1.0495489835739136
231,1,0,118,37,1,1,1,1,1,1.8035069704055786,0.08088595420122147,0.7221348881721497
232,1,0,102,41,1,1,1,1,1,2.5792720317840576,0.05444702133536339,1.0017428398132324
233,1,1,139,48,1,1,1,1,1,4.589273452758789,0.06633038818836212,1.3609836101531982
234,0,1,35,34,0,0,1,1,1,5.843207836151123,0.06344334781169891,1.9073160886764526
235,0,1,35,42,1,1,1,1,1,4.947621822357178,0.07495775073766708,1.832751750946045
236,0,1,36,21,0,0,1,1,1,5.102924346923828,0.05834011361002922,1.8914490938186646
237,0,2,39,49,1,1,1,1,1,4.1299848556518555,0.19326560199260712,1.0779387950897217
238,0,2,75,46,1,1,1,1,1,3.695570230484009,0.008893239311873913,0.9363946914672852
239,0,0,2,31,1,1,1,1,1,4.326486110687256,0.04589255154132843,1.0443021059036255
240,0,2,56,36,1,1,1,1,1,4.457527160644531,0.04516313225030899,0.9610061645507812
241,0,0,13,37,1,1,1,1,1,1.3736587762832642,0.04618879407644272,0.8250070810317993
242,0,1,36,23,1,1,1,1,1,4.9303717613220215,0.053968630731105804,1.8995587825775146
243,1,2,147,32,0,0,1,1,1,9.027485847473145,0.045756999403238297,0.932167112827301
244,1,0,120,49,1,1,1,1,1,3.0160844326019287,0.10997538268566132,0.8395914435386658
245,0,2,37,39,0,0,1,1,1,9.886524200439453,0.1387210339307785,1.9152030944824219
246,0,1,36,44,1,1,1,1,1,4.39269495010376,0.06444482505321503,1.8807690143585205
247,0,2,43,39,1,1,1,1,1,2.879890203475952,0.028842901811003685,0.9600728750228882
248,1,0,115,49,1,1,1,1,1,0.8808726668357849,0.09527519345283508,0.5890352725982666
249,0,2,57,43,0,0,1,1,1,10.33080768585205,0.017446614801883698,0.9610310792922974
250,1,0,105,40,1,1,1,1,1,1.1953500509262085,0.02114340104162693,0.9040606617927551
251,1,0,101,33,1,1,1,1,1,1.8129374980926514,0.02374139428138733,1.0724278688430786
252,1,2,163,34,0,0,1,1,1,9.80176067352295,0.0128390584141016,0.9109678268432617
253,1,2,151,34,0,0,1,1,1,7.195240497589111,0.014561042189598083,0.8721809387207031
254,1,0,127,43,0,0,1,1,1,5.04568338394165,0.04011055454611778,0.5991479754447937
255,1,0,110,46,1,1,1,1,1,2.6024093627929688,0.027118869125843048,0.8384625315666199
256,0,1,36,38,0,0,1,1,1,5.015676021575928,0.04940231144428253,2.0260183811187744
257,1,0,128,45,1,1,1,1,1,0.7026252746582031,0.10573147982358932,0.5470227003097534
258,1,0,109,41,1,1,1,1,1,0.777897834777832,0.04075395315885544,0.7113597393035889
259,0,0,6,39,1,1,1,1,1,3.40940523147583,0.018752802163362503,1.0291478633880615
260,0,1,36,48,0,0,1,1,1,5.444042682647705,0.07659310102462769,1.977171540260315
261,0,2,41,21,1,1,1,1,1,2.286011219024658,0.05452246218919754,1.015776515007019
262,0,2,65,42,0,0,1,1,1,7.06789493560791,0.00999292079359293,0.8697254061698914
263,0,0,1,37,1,1,1,1,1,4.354981899261475,0.10242250561714172,1.209693193435669
264,1,0,104,22,1,1,1,1,1,1.2315846681594849,0.025436414405703545,0.9139389991760254
265,1,0,118,47,1,1,1,1,1,1.9793407917022705,0.07278533279895782,0.9840762615203857
266,1,0,98,35,1,1,1,1,1,1.5931346416473389,0.02511684224009514,0.9719370603561401
267,0,1,36,48,0,0,1,1,1,5.246463298797607,0.049245476722717285,1.947981357574463
268,1,1,139,35,1,1,1,1,1,4.788361072540283,0.120054692029953,1.481148362159729
269,1,2,168,25,0,0,1,1,1,7.322085380554199,0.031468987464904785,0.8787971138954163
270,1,0,112,37,1,1,1,1,1,0.8145994544029236,0.06397176533937454,0.8002601265907288
271,1,0,134,50,1,1,1,1,1,1.7747807502746582,0.02440575323998928,0.7243879437446594
272,1,0,132,43,1,1,1,1,1,1.2513471841812134,0.04804025590419769,0.6916291117668152
273,0,2,81,29,0,0,1,1,1,8.178746223449707,0.03191579133272171,1.0482710599899292
274,1,0,108,39,1,1,1,1,1,1.3360238075256348,0.07304675132036209,0.8315119743347168
275,1,1,139,37,1,1,1,1,1,4.726294994354248,0.05021487921476364,1.4626011848449707
276,0,2,63,44,0,0,1,1,1,6.718362331390381,0.03513656556606293,0.9112603068351746
277,1,1,138,28,1,1,1,1,1,4.952873229980469,0.034609921276569366,1.4074841737747192
278,0,0,21,28,1,1,1,1,1,1.5413100719451904,0.07873712480068207,0.6761631369590759
279,1,1,139,39,1,1,1,1,1,4.5958967208862305,0.04897059127688408,1.4660645723342896
280,1,0,99,20,1,1,1,1,1,1.5041747093200684,0.036604173481464386,0.9882526993751526
281,0,2,68,20,1,1,1,1,1,4.283535480499268,0.010787463746964931,0.9109075665473938
282,0,1,35,31,1,1,1,1,1,4.948351860046387,0.04715506732463837,1.8795264959335327
283,1,1,138,41,0,0,1,1,1,5.346170902252197,0.05081170052289963,1.5700093507766724
284,1,2,213,29,0,0,1,1,1,7.862561225891113,0.02171931602060795,1.0095301866531372
285,0,1,35,36,0,0,1,1,1,5.304646015167236,0.03958166018128395,1.9954107999801636
286,1,1,139,37,1,1,1,1,1,4.421823978424072,0.0778801441192627,1.341755986213684
287,1,2,159,40,1,1,1,1,1,2.582545280456543,0.014463645406067371,0.8667191863059998
288,0,1,35,26,1,1,1,1,1,4.990029335021973,0.05388188362121582,2.013645887374878
289,1,0,132,47,1,1,1,1,1,1.1567285060882568,0.042829446494579315,0.6918649077415466
290,0,2,67,48,0,0,1,1,1,7.22790002822876,0.013742356561124325,0.9101332426071167
291,0,1,36,44,1,1,1,1,1,4.7276811599731445,0.05355226248502731,2.016268014907837
292,0,1,35,27,0,0,1,1,1,5.00480842590332,0.052750639617443085,1.8342286348342896
293,1,1,139,24,1,1,1,1,1,4.863976001739502,0.032580044120550156,1.5314704179763794
294,1,1,138,39,0,0,1,1,1,5.385888576507568,0.04247351735830307,1.4981913566589355
295,0,2,77,26,0,0,1,1,1,13.334046363830566,0.013950922526419163,0.9612921476364136
296,1,1,139,36,1,1,1,1,1,4.637267589569092,0.09153734147548676,1.4557077884674072
297,0,1,35,25,1,1,1,1,1,4.95058012008667,0.037212520837783813,1.9694225788116455
298,1,0,124,43,1,1,1,1,1,2.882338047027588,0.134873628616333,1.172275424003601
