candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
24,0,1,24,11,0,0,1,1,1,11.525384902954102,0.0225935447961092,0.9543665051460266
25,0,0,4,22,1,1,1,1,1,1.5940797328948975,0.02015966735780239,1.0041935443878174
26,0,1,31,16,0,0,1,1,1,15.78736400604248,0.04851004108786583,0.9284232258796692
27,0,0,50,21,1,1,1,1,1,4.825948238372803,0.02700328640639782,1.0156381130218506
28,0,1,35,22,0,0,1,1,1,12.694856643676758,0.05406832695007324,0.9532233476638794
29,0,0,48,12,0,0,1,1,1,6.044571876525879,0.025510668754577637,0.9841676950454712
30,0,1,62,14,0,0,1,1,1,6.817524433135986,0.01562875509262085,1.0107908248901367
31,0,1,67,13,1,1,1,1,1,2.3492538928985596,0.019524218514561653,0.9811336398124695
32,0,0,0,11,0,0,1,1,1,5.482738018035889,0.02718486823141575,1.1328285932540894
33,0,0,56,17,0,0,1,1,1,11.195499420166016,0.01659044809639454,0.9799620509147644
34,0,1,63,16,0,0,1,1,1,7.125959396362305,0.038511812686920166,0.9312155246734619
35,0,0,44,18,0,0,1,1,1,15.191690444946289,0.029286472126841545,0.9945663809776306
36,0,1,30,25,0,0,1,1,1,8.06311321258545,0.04026339203119278,0.9379571676254272
37,0,0,59,22,0,0,1,1,1,8.611401557922363,0.04937465861439705,1.0462987422943115
38,0,0,5,11,1,1,1,1,1,2.1834909915924072,0.037881094962358475,0.9754647612571716
39,0,1,37,12,0,0,1,1,1,10.389167785644531,0.02164112590253353,1.0579298734664917
40,0,1,35,15,0,0,1,1,1,13.056397438049316,0.02116147056221962,0.9737389087677002
41,0,0,50,8,0,0,1,1,1,11.67729377746582,0.02820403315126896,1.0179989337921143
42,0,1,61,9,0,0,1,1,1,12.463886260986328,0.015189878642559052,0.9878451228141785
43,0,0,45,14,0,0,1,1,1,11.747037887573242,0.03630206733942032,1.0159633159637451
44,0,0,21,9,0,0,1,1,1,6.177411079406738,0.02200740948319435,0.9931186437606812
45,0,0,18,15,0,0,1,1,1,7.853641510009766,0.03466067090630531,0.9411062002182007
46,0,0,58,14,1,1,1,1,1,3.316715955734253,0.03376958519220352,1.0197659730911255
47,0,1,24,16,0,0,1,1,1,7.747077941894531,0.015279651619493961,0.9910845756530762
48,0,1,23,23,0,0,1,1,1,14.293295860290527,0.03318845108151436,0.9809082746505737
49,0,0,50,23,0,0,1,1,1,10.14336109161377,0.021821076050400734,0.9982332587242126
50,0,0,50,19,0,0,1,1,1,14.20379638671875,0.061485614627599716,1.1053305864334106
51,0,1,36,9,0,0,1,1,1,19.874242782592773,0.023776091635227203,0.9907234907150269
52,0,0,55,25,0,0,1,1,1,9.4755277633667,0.027332955971360207,0.9892571568489075
53,0,0,47,14,0,0,1,1,1,15.387860298156738,0.04075828939676285,0.9957718849182129
54,0,0,22,14,0,0,1,1,1,9.31600570678711,0.027970053255558014,1.0024641752243042
55,0,1,71,13,0,0,1,1,1,7.781229019165039,0.02593795396387577,1.0785808563232422
56,0,0,40,16,0,0,1,1,1,8.351661682128906,0.029176702722907066,1.0942978858947754
57,0,1,35,10,0,0,1,1,1,16.93328285217285,0.02701503410935402,0.9852625131607056
58,0,0,19,13,0,0,1,1,1,5.2092766761779785,0.01104765571653843,0.9663022756576538
59,0,0,11,9,1,1,1,1,1,4.395884037017822,0.02947661094367504,0.9689080715179443
60,0,1,32,21,0,0,1,1,1,7.371314525604248,0.03816685080528259,0.9333124756813049
61,0,0,6,14,1,1,1,1,1,2.0390546321868896,0.028012262657284737,0.9874357581138611
62,0,1,28,10,0,0,1,1,1,7.485446929931641,0.016763955354690552,0.9813402891159058
63,0,1,27,15,0,0,1,1,1,11.909531593322754,0.0089119803160429,0.9794698357582092
64,0,1,32,11,0,0,1,1,1,18.607362747192383,0.018641747534275055,0.9930570721626282
65,0,1,67,24,1,1,1,1,1,4.82335090637207,0.06911279261112213,0.9479070901870728
66,0,0,43,12,0,0,1,1,1,5.947669506072998,0.02484017424285412,0.9833794236183167
67,0,1,35,24,0,0,1,1,1,13.468284606933594,0.06621197611093521,0.9641709327697754
68,0,0,47,25,1,1,1,1,1,3.6767995357513428,0.050713371485471725,0.9208971858024597
69,0,1,32,22,0,0,1,1,1,9.339465141296387,0.02148485742509365,1.0019103288650513
70,0,0,13,16,1,1,1,1,1,3.2275164127349854,0.05260093882679939,0.9129820466041565
71,0,1,70,14,0,0,1,1,1,6.627514362335205,0.01820567063987255,1.0587037801742554
72,0,0,19,8,0,0,1,1,1,11.881014823913574,0.014746288768947124,0.9734058380126953
73,0,1,37,17,0,0,1,1,1,7.71651029586792,0.05007157474756241,0.9828624725341797
74,0,1,25,11,0,0,1,1,1,11.777524948120117,0.025602329522371292,1.0072143077850342
75,0,0,44,10,0,0,1,1,1,6.4688897132873535,0.032702162861824036,0.9619059562683105
76,0,1,71,22,0,0,1,1,1,5.606497287750244,0.08756515383720398,1.057944655418396
77,0,1,38,10,0,0,1,1,1,12.67580509185791,0.022217852994799614,1.0711133480072021
78,0,0,55,23,0,0,1,1,1,10.795199394226074,0.028875917196273804,0.9810458421707153
79,0,0,7,24,1,1,1,1,1,1.749410629272461,0.01951567269861698,0.9840865135192871
80,0,1,27,10,0,0,1,1,1,6.020871162414551,0.022628940641880035,0.9972904920578003
81,0,0,39,17,0,0,1,1,1,7.92990779876709,0.049168962985277176,1.2559765577316284
82,0,1,63,13,1,1,1,1,1,4.063513278961182,0.020070208236575127,1.014282464981079
83,0,0,48,24,0,0,1,1,1,14.997369766235352,0.054454490542411804,0.9428907632827759
84,0,0,42,10,0,0,1,1,1,10.683829307556152,0.0261622853577137,1.0019304752349854
85,0,0,60,18,0,0,1,1,1,6.3543877601623535,0.025665119290351868,1.0047448873519897
86,0,0,41,19,1,1,1,1,1,3.7379860877990723,0.03620379790663719,1.058556079864502
87,0,0,58,8,0,0,1,1,1,8.725242614746094,0.015611737966537476,0.9893661737442017
88,0,0,47,23,0,0,1,1,1,10.86996078491211,0.064475417137146,0.891638994216919
89,0,1,36,17,0,0,1,1,1,7.092530727386475,0.03680587187409401,0.9727707505226135
90,0,1,71,19,1,1,1,1,1,4.180961608886719,0.012663434259593487,0.999274492263794
91,0,0,22,25,0,0,1,1,1,6.4832282066345215,0.04455789551138878,0.9280555844306946
92,0,1,38,15,1,1,1,1,1,3.9409995079040527,0.017984539270401,1.0649524927139282
93,0,0,47,15,0,0,1,1,1,6.67866325378418,0.03107752464711666,0.9969932436943054
94,0,1,63,16,0,0,1,1,1,5.008656978607178,0.027538364753127098,1.0377675294876099
95,0,1,34,13,0,0,1,1,1,18.031808853149414,0.02125542238354683,1.002990484237671
96,0,1,71,8,1,1,1,1,1,2.2663772106170654,0.02972005121409893,1.0259113311767578
97,0,1,61,10,1,1,1,1,1,3.3063435554504395,0.017822934314608574,1.0167510509490967
98,0,0,46,25,0,0,1,1,1,10.641157150268555,0.04180523008108139,0.9396551251411438
99,0,1,69,21,0,0,1,1,1,8.94962215423584,0.0241700429469347,1.0330089330673218
100,0,0,49,10,1,1,1,1,1,4.706238269805908,0.018271420150995255,1.007910132408142
101,0,1,24,18,0,0,1,1,1,9.46570873260498,0.07262969017028809,1.0552215576171875
102,0,0,46,21,1,1,1,1,1,4.829320907592773,0.03604944422841072,1.0839885473251343
103,0,1,31,14,0,0,1,1,1,10.016095161437988,0.015925295650959015,0.9657574892044067
104,0,0,6,11,1,1,1,1,1,1.002724289894104,0.03148432448506355,1.0047459602355957
105,0,0,43,21,0,0,1,1,1,12.71906566619873,0.028823580592870712,0.9659804701805115
106,0,1,26,12,0,0,1,1,1,11.84215259552002,0.04839177057147026,0.905363142490387
107,0,0,18,23,0,0,1,1,1,5.462270736694336,0.015641845762729645,0.9986771941184998
108,0,1,64,15,1,1,1,1,1,4.264805316925049,0.04531552642583847,0.9460257887840271
109,0,1,33,12,0,0,1,1,1,17.4387264251709,0.014819917269051075,0.974209189414978
110,0,0,49,17,0,0,1,1,1,7.409039497375488,0.027119150385260582,1.0022389888763428
111,0,0,18,10,0,0,1,1,1,12.397772789001465,0.01413352694362402,0.9955447912216187
112,0,1,38,24,0,0,1,1,1,11.94041919708252,0.03819108009338379,0.9832131266593933
113,0,0,40,23,0,0,1,1,1,9.201991081237793,0.04660104587674141,1.036994457244873
114,0,0,57,12,1,1,1,1,1,3.129596710205078,0.024733630940318108,0.9653790593147278
115,0,0,5,21,1,1,1,1,1,2.0111751556396484,0.030548566952347755,0.9881112575531006
116,0,1,29,15,0,0,1,1,1,7.110622882843018,0.03578739985823631,0.9444364905357361
117,0,1,28,8,0,0,1,1,1,7.828197479248047,0.011318870820105076,0.9807979464530945
118,0,0,7,19,1,1,1,1,1,4.854264259338379,0.04040075093507767,0.9551454782485962
119,0,0,14,24,0,0,1,1,1,12.76272201538086,0.022461799904704094,0.9934548139572144
120,0,0,45,10,0,0,1,1,1,11.001577377319336,0.029706215485930443,0.9983072876930237
121,0,0,6,12,1,1,1,1,1,4.7601542472839355,0.03716104477643967,0.9750844836235046
122,0,0,51,17,0,0,1,1,1,6.514469146728516,0.03380845487117767,1.0082930326461792
123,0,0,53,13,1,1,1,1,1,4.968682289123535,0.03008449822664261,1.017983317375183
124,0,1,32,17,0,0,1,1,1,9.896736145019531,0.022645708173513412,1.0006983280181885
125,0,1,28,25,0,0,1,1,1,9.061657905578613,0.04228750616312027,0.927330493927002
126,0,0,51,24,0,0,1,1,1,5.3151655197143555,0.03277057409286499,0.9608413577079773
127,0,0,50,15,0,0,1,1,1,7.334184646606445,0.03781326115131378,1.0376532077789307
128,0,1,64,13,0,0,1,1,1,6.5699968338012695,0.016392137855291367,1.0095980167388916
129,0,0,47,9,0,0,1,1,1,18.17494010925293,0.02394246682524681,0.9808242321014404
130,0,0,45,22,0,0,1,1,1,9.771676063537598,0.054838910698890686,1.0489490032196045
131,0,0,59,24,0,0,1,1,1,8.526559829711914,0.021223021671175957,1.012899398803711
132,0,1,33,11,0,0,1,1,1,6.698567867279053,0.021922383457422256,0.9748967885971069
133,0,1,63,11,1,1,1,1,1,2.4387717247009277,0.020970424637198448,0.967492938041687
134,0,1,38,18,0,0,1,1,1,12.696967124938965,0.08733060210943222,0.997094988822937
135,0,1,62,23,0,0,1,1,1,5.7943806648254395,0.035920049995183945,1.064904808998108
136,0,0,19,24,0,0,1,1,1,5.31804084777832,0.03388780727982521,0.9385650157928467
137,0,1,23,9,0,0,1,1,1,5.0572309494018555,0.034082964062690735,0.9375184774398804
138,0,1,26,15,0,0,1,1,1,11.802563667297363,0.024218618869781494,0.9568020701408386
139,0,1,64,15,0,0,1,1,1,9.16939640045166,0.01619311049580574,1.0101178884506226
140,0,1,38,20,0,0,1,1,1,15.209346771240234,0.03731926530599594,1.032588005065918
141,0,1,70,11,0,0,1,1,1,7.622530460357666,0.035773441195487976,1.0936251878738403
142,0,1,23,9,0,0,1,1,1,11.06043815612793,0.02057414874434471,0.9964743852615356
143,0,1,67,17,1,1,1,1,1,3.0888187885284424,0.03240204229950905,1.0493823289871216
144,0,1,66,11,1,1,1,1,1,4.745175838470459,0.018247397616505623,1.0051732063293457
145,0,0,48,10,0,0,1,1,1,6.290055274963379,0.034008435904979706,1.0061078071594238
146,0,0,54,16,0,0,1,1,1,13.932544708251953,0.03770800679922104,0.9443668127059937
147,0,1,70,9,0,0,1,1,1,5.236187934875488,0.016492536291480064,1.0097609758377075
148,0,0,46,14,1,1,1,1,1,4.668932914733887,0.03160001337528229,1.0369819402694702
149,0,0,58,8,0,0,1,1,1,10.672669410705566,0.02419687807559967,0.9897292256355286
150,0,1,24,15,0,0,1,1,1,9.140706062316895,0.04544588923454285,1.0402978658676147
151,0,1,23,19,0,0,1,1,1,5.903073310852051,0.03729397431015968,1.0190507173538208
152,0,1,34,12,0,0,1,1,1,16.287275314331055,0.02711677923798561,0.9443166255950928
153,0,1,34,23,0,0,1,1,1,6.563328266143799,0.02301901951432228,0.9985067248344421
154,0,1,27,25,0,0,1,1,1,11.286611557006836,0.02266162633895874,0.9556941986083984
155,0,1,64,17,0,0,1,1,1,6.9331583976745605,0.0366181954741478,1.0359536409378052
156,0,1,71,25,0,0,1,1,1,6.375339031219482,0.04413238540291786,1.0531935691833496
157,0,0,18,20,0,0,1,1,1,16.090299606323242,0.04691049084067345,1.033286213874817
158,0,0,60,12,1,1,1,1,1,3.3553266525268555,0.012996808625757694,0.9897721409797668
159,0,0,6,8,1,1,1,1,1,4.684138298034668,0.025340747088193893,1.0045243501663208
