candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
41,0,1,35,13,0,0,1,1,1,15.653543472290039,0.03415486961603165,1.0180997848510742
42,0,0,21,25,1,1,1,1,1,4.813101291656494,0.047503646463155746,1.0900838375091553
43,0,0,11,25,0,0,1,1,1,6.719539165496826,0.04113167151808739,0.9850915670394897
44,0,1,38,20,0,0,1,1,1,20.120515823364258,0.02546674944460392,1.0464587211608887
45,0,0,62,9,0,0,1,1,1,7.336876392364502,0.013167450204491615,1.0277915000915527
46,0,0,4,15,1,1,1,1,1,2.6493406295776367,0.0255597997456789,1.0625710487365723
47,0,0,44,15,1,1,1,1,1,4.376836776733398,0.04568741098046303,0.9727994203567505
48,0,0,64,11,0,0,1,1,1,8.186630249023438,0.027391474694013596,1.0386096239089966
49,0,0,63,10,0,0,1,1,1,6.881802082061768,0.01724226027727127,1.027668833732605
50,0,0,26,16,1,1,1,1,1,4.00219202041626,0.0465739481151104,0.9575340747833252
51,0,1,73,18,0,0,1,1,1,12.29163646697998,0.03131292760372162,1.080886960029602
52,0,1,34,25,0,0,1,1,1,10.590845108032227,0.017731018364429474,1.0242244005203247
53,0,1,71,13,0,0,1,1,1,10.713030815124512,0.018319707363843918,1.0405914783477783
54,0,0,53,11,0,0,1,1,1,12.398743629455566,0.03292407467961311,1.0499080419540405
55,0,0,53,16,0,0,1,1,1,13.640050888061523,0.05059433355927467,1.0451600551605225
56,0,1,38,8,0,0,1,1,1,18.746028900146484,0.017022883519530296,1.0171258449554443
57,0,1,71,14,0,0,1,1,1,16.659976959228516,0.031465161591768265,1.046354055404663
58,0,0,66,20,0,0,1,1,1,13.856186866760254,0.05428824946284294,1.087778925895691
59,0,1,40,13,0,0,1,1,1,26.977359771728516,0.056219231337308884,1.0562769174575806
60,0,0,20,17,1,1,1,1,1,4.028197288513184,0.035014376044273376,0.9912155270576477
61,0,1,38,21,0,0,1,1,1,24.431133270263672,0.017184486612677574,1.0447863340377808
62,0,1,71,15,0,0,1,1,1,14.182019233703613,0.06925952434539795,1.1248115301132202
63,0,1,38,15,0,0,1,1,1,14.27980899810791,0.02354036085307598,1.0426594018936157
64,0,0,6,22,1,1,1,1,1,3.4619879722595215,0.025136852636933327,1.0356385707855225
65,0,0,24,13,0,0,1,1,1,8.007264137268066,0.027478452771902084,1.0522230863571167
66,0,1,71,21,0,0,1,1,1,8.192845344543457,0.018140582367777824,1.053297519683838
67,0,1,72,24,0,0,1,1,1,13.198471069335938,0.07391462475061417,1.1197686195373535
68,0,1,36,25,0,0,1,1,1,20.093698501586914,0.03270607441663742,0.9794802069664001
69,0,1,71,9,0,0,1,1,1,9.724458694458008,0.029024045914411545,1.0684881210327148
70,0,0,13,12,0,0,1,1,1,7.95912504196167,0.042689502239227295,1.093584418296814
71,0,0,18,9,0,0,1,1,1,13.433995246887207,0.029737621545791626,1.025313138961792
72,0,1,33,18,0,0,1,1,1,11.952780723571777,0.04537618160247803,0.9835862517356873
73,0,0,49,13,0,0,1,1,1,9.224852561950684,0.06455978006124496,1.078696608543396
74,0,1,40,10,0,0,1,1,1,22.415485382080078,0.02751803584396839,1.0593105554580688
75,0,1,39,8,0,0,1,1,1,14.859077453613281,0.0303193312138319,1.073194980621338
76,0,1,38,25,0,0,1,1,1,16.04916000366211,0.07164664566516876,1.1178210973739624
77,0,0,22,19,0,0,1,1,1,18.461790084838867,0.020134052261710167,1.0308358669281006
78,0,1,40,23,0,0,1,1,1,10.663969039916992,0.04935527965426445,1.0734422206878662
79,0,1,33,13,0,0,1,1,1,9.18165397644043,0.017511876299977303,1.024299144744873
80,0,1,35,22,0,0,1,1,1,23.163650512695312,0.08537206798791885,1.0560659170150757
81,0,1,40,16,0,0,1,1,1,15.223098754882812,0.04126621037721634,1.0357626676559448
82,0,1,38,15,0,0,1,1,1,24.642223358154297,0.028441201895475388,1.0020151138305664
83,0,0,49,24,0,0,1,1,1,13.949050903320312,0.09331166744232178,1.1244945526123047
84,0,1,39,25,0,0,1,1,1,22.76167869567871,0.0919518768787384,1.1263786554336548
85,0,1,37,10,0,0,1,1,1,21.729982376098633,0.018722988665103912,1.0495944023132324
86,0,1,73,14,0,0,1,1,1,16.358583450317383,0.02765357308089733,1.082675576210022
87,0,0,8,21,1,1,1,1,1,3.3988378047943115,0.05192361772060394,0.9536760449409485
88,0,1,39,10,0,0,1,1,1,11.804161071777344,0.02510260045528412,1.0742334127426147
89,0,0,10,12,1,1,1,1,1,3.6239612102508545,0.016361789777874947,1.028687596321106
90,0,1,34,12,0,0,1,1,1,20.802555084228516,0.021647058427333832,1.0279405117034912
91,0,1,71,20,0,0,1,1,1,10.409679412841797,0.07571996748447418,1.1639447212219238
92,0,0,64,10,0,0,1,1,1,6.7491865158081055,0.0201362743973732,1.0443364381790161
93,0,0,18,24,0,0,1,1,1,7.693212032318115,0.020150186493992805,1.0047657489776611
94,0,0,70,23,0,0,1,1,1,8.216854095458984,0.042233146727085114,0.9564687013626099
95,0,1,33,11,0,0,1,1,1,23.196075439453125,0.017384307458996773,0.9982194900512695
96,0,0,62,14,0,0,1,1,1,10.418318748474121,0.02379814349114895,1.0493535995483398
97,0,0,48,17,0,0,1,1,1,10.579358100891113,0.023763034492731094,0.9969902038574219
98,0,0,47,19,1,1,1,1,1,3.335829019546509,0.04852509871125221,1.0468658208847046
99,0,0,53,23,0,0,1,1,1,17.339555740356445,0.06736554950475693,1.111820101737976
100,0,1,37,22,0,0,1,1,1,10.37808895111084,0.03884122148156166,1.00288987159729
101,0,0,26,22,1,1,1,1,1,3.8995063304901123,0.04121618717908859,0.9717497825622559
102,0,0,8,21,1,1,1,1,1,3.0510897636413574,0.0434739887714386,0.98738694190979
103,0,1,34,10,0,0,1,1,1,15.709230422973633,0.016069909557700157,0.9959518313407898
104,0,0,17,23,0,0,1,1,1,5.886786937713623,0.021862784400582314,1.0447883605957031
105,0,1,35,16,0,0,1,1,1,14.322280883789062,0.03558928892016411,1.0287266969680786
106,0,1,40,20,0,0,1,1,1,20.88827896118164,0.037266649305820465,1.0531216859817505
107,0,0,4,11,1,1,1,1,1,3.4462435245513916,0.02594558522105217,1.0443285703659058
108,0,0,6,21,0,0,1,1,1,5.916738510131836,0.04734035208821297,0.9848829507827759
109,0,1,33,16,0,0,1,1,1,16.94112205505371,0.03402508795261383,0.9762357473373413
110,0,1,73,24,0,0,1,1,1,14.237137794494629,0.10728703439235687,1.2111988067626953
111,0,1,40,20,0,0,1,1,1,20.0907039642334,0.0388769656419754,1.0888280868530273
112,0,1,33,18,0,0,1,1,1,14.819204330444336,0.030297623947262764,0.9698404669761658
113,0,0,65,22,0,0,1,1,1,10.830378532409668,0.04971986263990402,1.10880446434021
114,0,1,40,23,0,0,1,1,1,18.997474670410156,0.09374590218067169,1.1376641988754272
115,0,0,63,18,0,0,1,1,1,7.555480003356934,0.08017969876527786,1.1616606712341309
116,0,0,0,24,1,1,1,1,1,2.9156506061553955,0.0667562186717987,1.1223281621932983
117,0,0,10,14,1,1,1,1,1,3.9578354358673096,0.03883780166506767,0.9931498765945435
118,0,1,33,24,0,0,1,1,1,8.526579856872559,0.027403634041547775,1.0488942861557007
119,0,0,53,20,0,0,1,1,1,12.758341789245605,0.041896939277648926,1.062246322631836
120,0,0,56,22,0,0,1,1,1,8.23421859741211,0.03387421369552612,1.0444614887237549
121,0,1,40,10,0,0,1,1,1,15.36229133605957,0.03136417269706726,1.0744682550430298
122,0,1,39,22,0,0,1,1,1,11.635828018188477,0.02996283397078514,1.0422673225402832
123,0,0,28,12,0,0,1,1,1,10.365468978881836,0.026528220623731613,1.000443458557129
124,0,0,10,10,0,0,1,1,1,6.724433898925781,0.02900693006813526,1.0516993999481201
125,0,0,6,22,1,1,1,1,1,3.4688169956207275,0.030140548944473267,1.0080386400222778
126,0,1,39,15,0,0,1,1,1,12.725138664245605,0.01904047094285488,1.0484979152679443
127,0,0,21,24,0,0,1,1,1,6.631772518157959,0.014913725666701794,1.0218403339385986
128,0,1,33,8,0,0,1,1,1,20.63715362548828,0.013954481109976768,1.0050405263900757
129,0,0,62,9,0,0,1,1,1,7.641082763671875,0.019479569047689438,1.0171772241592407
130,0,0,45,13,1,1,1,1,1,3.3898210525512695,0.03604811802506447,1.0107499361038208
131,0,1,39,24,0,0,1,1,1,20.458053588867188,0.05631425976753235,1.1164686679840088
132,0,0,63,13,0,0,1,1,1,9.564846992492676,0.031234027817845345,1.0518585443496704
133,0,0,20,22,0,0,1,1,1,6.528981685638428,0.030027948319911957,1.0104647874832153
134,0,0,6,23,1,1,1,1,1,3.4552576541900635,0.04321020841598511,0.9803676605224609
135,0,1,35,13,0,0,1,1,1,19.90300178527832,0.04218298941850662,1.0664594173431396
136,0,1,33,9,0,0,1,1,1,10.289870262145996,0.020566275343298912,0.9971064329147339
137,0,0,61,16,0,0,1,1,1,6.928284168243408,0.04194425046443939,1.0800397396087646
138,0,0,30,16,0,0,1,1,1,11.714865684509277,0.021794559434056282,1.0172938108444214
139,0,1,39,23,0,0,1,1,1,16.575029373168945,0.06931357830762863,1.097301721572876
140,0,0,45,24,0,0,1,1,1,5.037400722503662,0.032998744398355484,1.0126875638961792
141,0,0,67,15,0,0,1,1,1,15.217041969299316,0.025353383272886276,1.0547727346420288
142,0,0,5,11,1,1,1,1,1,3.8482677936553955,0.03077864833176136,1.067181944847107
143,0,0,7,13,1,1,1,1,1,4.983981609344482,0.032557811588048935,1.0232956409454346
144,0,1,73,9,0,0,1,1,1,6.68630838394165,0.03176654875278473,1.0571717023849487
145,0,0,64,25,0,0,1,1,1,9.616192817687988,0.06610415130853653,0.9182335734367371
146,0,0,26,9,0,0,1,1,1,13.49222183227539,0.03330061957240105,0.9770046472549438
147,0,1,38,21,0,0,1,1,1,9.109402656555176,0.04508946090936661,1.0370248556137085
148,0,0,19,13,0,0,1,1,1,7.845301628112793,0.01693212427198887,1.0151574611663818
149,0,1,39,14,0,0,1,1,1,8.631996154785156,0.01460765115916729,1.0157537460327148
150,0,0,25,15,0,0,1,1,1,10.694437026977539,0.025766219943761826,1.0038800239562988
151,0,1,35,25,0,0,1,1,1,16.368803024291992,0.05554492771625519,1.0776342153549194
152,0,1,40,22,0,0,1,1,1,14.961419105529785,0.02430148608982563,1.0444790124893188
153,0,0,3,21,0,0,1,1,1,5.14803409576416,0.06122259050607681,1.13892662525177
154,0,0,46,14,0,0,1,1,1,11.481362342834473,0.04783855378627777,1.026472806930542
155,0,1,71,18,0,0,1,1,1,15.621458053588867,0.025662563741207123,1.036267876625061
156,0,0,32,13,0,0,1,1,1,14.86816120147705,0.023827003315091133,0.9976525902748108
157,0,1,38,25,0,0,1,1,1,18.013324737548828,0.05812608078122139,1.0242197513580322
158,0,1,39,8,0,0,1,1,1,7.562079429626465,0.017041567713022232,1.0505692958831787
159,0,1,73,11,0,0,1,1,1,9.766353607177734,0.022098800167441368,1.065972089767456
