candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
55,0,0,0,18,0,0,1,1,1,10.938183784484863,0.06294122338294983,1.1381760835647583
56,0,0,42,23,1,1,1,1,1,3.4040725231170654,0.04747975990176201,0.9234338998794556
57,0,0,19,20,1,1,1,1,1,2.3881194591522217,0.03318549320101738,1.0540755987167358
58,0,0,53,25,1,1,1,1,1,2.5327205657958984,0.048408783972263336,0.9797137975692749
59,0,0,15,11,1,1,1,1,1,2.9294300079345703,0.027900375425815582,0.9972864985466003
60,0,1,31,16,1,1,1,1,1,2.813814878463745,0.021011782810091972,1.0511457920074463
61,0,0,16,13,0,0,1,1,1,5.71744441986084,0.041134703904390335,1.0777236223220825
62,0,1,22,20,0,0,1,1,1,6.100836753845215,0.030618228018283844,1.0034408569335938
63,0,1,24,21,1,1,1,1,1,4.090267181396484,0.022446049377322197,1.0197542905807495
64,0,0,6,22,1,1,1,1,1,2.560838460922241,0.07670427113771439,0.9354801177978516
65,0,1,59,11,0,0,1,1,1,14.993454933166504,0.02392929419875145,1.0226304531097412
66,0,1,24,15,1,1,1,1,1,2.9299426078796387,0.01872054673731327,1.0125682353973389
67,0,0,14,21,1,1,1,1,1,3.041839599609375,0.052166957408189774,1.1021839380264282
68,0,0,56,17,1,1,1,1,1,2.423257827758789,0.03356913849711418,0.9828404784202576
69,0,1,26,14,1,1,1,1,1,2.105299234390259,0.0165377426892519,1.0294941663742065
70,0,0,37,10,1,1,1,1,1,3.7777507305145264,0.02588418684899807,1.0006786584854126
71,0,1,61,22,0,0,1,1,1,5.49453592300415,0.024102983996272087,1.0611451864242554
72,0,1,57,25,1,1,1,1,1,3.9128530025482178,0.04931681603193283,0.9844866991043091
73,0,0,10,13,1,1,1,1,1,2.352708578109741,0.04828426241874695,1.0911809206008911
74,0,0,5,23,0,0,1,1,1,6.150064468383789,0.07575521618127823,0.9509520530700684
75,0,0,11,21,1,1,1,1,1,3.2131850719451904,0.0488792285323143,1.0071243047714233
76,0,0,14,17,1,1,1,1,1,3.935668468475342,0.047455936670303345,0.9579890966415405
77,0,1,30,15,1,1,1,1,1,1.8110203742980957,0.015862273052334785,1.0395187139511108
78,0,1,27,24,1,1,1,1,1,2.177424430847168,0.03436161205172539,1.0799517631530762
79,0,1,30,8,1,1,1,1,1,4.174262046813965,0.01591450348496437,1.048139214515686
80,0,0,1,10,1,1,1,1,1,4.199178218841553,0.04817061871290207,1.118999719619751
81,0,0,12,8,1,1,1,1,1,1.9457471370697021,0.022174378857016563,1.030310869216919
82,0,0,46,10,1,1,1,1,1,1.2565231323242188,0.017608171328902245,1.0092902183532715
83,0,1,57,10,1,1,1,1,1,4.453854560852051,0.014433206059038639,1.0216608047485352
84,0,1,27,8,0,0,1,1,1,5.534312725067139,0.015717683359980583,1.0255768299102783
85,0,0,45,15,1,1,1,1,1,1.5591740608215332,0.019772516563534737,1.0059499740600586
86,0,1,29,24,0,0,1,1,1,7.400353908538818,0.016033079475164413,1.0288265943527222
87,0,1,60,23,0,0,1,1,1,6.654475688934326,0.03577165678143501,1.0523924827575684
88,0,1,28,24,0,0,1,1,1,5.2538275718688965,0.04468376189470291,1.0108009576797485
89,0,0,48,24,1,1,1,1,1,3.111844062805176,0.024411369115114212,1.0128892660140991
90,0,1,25,8,1,1,1,1,1,3.601025342941284,0.015026280656456947,1.0264489650726318
91,0,1,22,14,0,0,1,1,1,5.152023792266846,0.027525849640369415,1.055674433708191
92,0,0,46,13,1,1,1,1,1,0.9339179396629333,0.034443970769643784,0.9610687494277954
93,0,0,49,21,1,1,1,1,1,1.859372854232788,0.06093057990074158,0.912649929523468
94,0,0,55,11,0,0,1,1,1,5.158158302307129,0.022857723757624626,0.9807119369506836
95,0,0,16,23,1,1,1,1,1,2.8511154651641846,0.04744032397866249,1.0787630081176758
96,0,0,15,15,0,0,1,1,1,5.886967182159424,0.03111959807574749,1.0659371614456177
97,0,1,26,16,1,1,1,1,1,3.6767566204071045,0.01919364370405674,1.0393736362457275
98,0,1,25,9,1,1,1,1,1,4.713435173034668,0.017551766708493233,1.0390584468841553
99,0,0,50,25,1,1,1,1,1,1.4125423431396484,0.030500980094075203,1.015433430671692
100,0,0,49,21,1,1,1,1,1,2.316608428955078,0.052430421113967896,0.9331948161125183
101,0,1,24,12,0,0,1,1,1,5.864865779876709,0.017642922699451447,1.03719961643219
102,0,0,45,10,1,1,1,1,1,0.9614482522010803,0.018131639808416367,0.9881690740585327
103,0,0,47,21,0,0,1,1,1,6.370995044708252,0.04794355109333992,0.9441940784454346
104,0,0,19,22,1,1,1,1,1,2.232710123062134,0.02735137566924095,1.045171856880188
105,0,1,26,22,1,1,1,1,1,4.1197190284729,0.023735996335744858,1.0296826362609863
106,0,1,23,13,0,0,1,1,1,7.7293500900268555,0.04397283494472504,0.9542473554611206
107,0,0,3,19,1,1,1,1,1,3.8276541233062744,0.03649302199482918,1.020248293876648
108,0,0,37,18,1,1,1,1,1,4.360650539398193,0.06007986143231392,1.0659024715423584
109,0,1,27,18,1,1,1,1,1,1.4054667949676514,0.03289327770471573,1.0426527261734009
110,0,0,18,8,1,1,1,1,1,1.8944716453552246,0.02467692457139492,1.004348635673523
111,0,0,2,13,0,0,1,1,1,8.60081672668457,0.03820998966693878,1.0469586849212646
112,0,1,23,10,1,1,1,1,1,4.0503764152526855,0.03288567438721657,0.9846956729888916
113,0,0,8,9,1,1,1,1,1,4.013157844543457,0.02547670714557171,1.0080170631408691
114,0,1,63,20,0,0,1,1,1,7.111636161804199,0.02359219267964363,1.0538185834884644
115,0,1,57,21,0,0,1,1,1,11.647502899169922,0.020573832094669342,1.04639732837677
116,0,1,61,8,0,0,1,1,1,11.419539451599121,0.026849180459976196,1.0173397064208984
117,0,0,56,18,0,0,1,1,1,6.219480991363525,0.08770900219678879,1.053762674331665
118,0,0,1,24,1,1,1,1,1,4.963427543640137,0.07470644265413284,1.1207973957061768
119,0,1,31,9,1,1,1,1,1,2.691490650177002,0.031745150685310364,1.070420742034912
120,0,0,11,17,0,0,1,1,1,6.663081645965576,0.03692483529448509,0.9980388283729553
121,0,1,22,16,0,0,1,1,1,7.082093715667725,0.03785502538084984,1.0422283411026
122,0,0,41,13,1,1,1,1,1,4.138000965118408,0.0370093397796154,0.9704517722129822
123,0,0,53,12,1,1,1,1,1,1.5096650123596191,0.04255342856049538,0.9450242519378662
124,0,1,59,10,0,0,1,1,1,8.015169143676758,0.034296665340662,1.0246009826660156
125,0,0,42,11,1,1,1,1,1,1.9835472106933594,0.029067857190966606,0.9918819069862366
126,0,0,48,8,1,1,1,1,1,2.2200095653533936,0.011045638471841812,1.0068318843841553
127,0,1,62,16,0,0,1,1,1,15.100872039794922,0.02419210411608219,1.0603210926055908
128,0,0,9,24,0,0,1,1,1,11.631082534790039,0.03639117628335953,1.0446975231170654
129,0,1,60,19,0,0,1,1,1,9.099261283874512,0.0336441770195961,1.0374913215637207
130,0,1,58,25,1,1,1,1,1,3.632420301437378,0.016147805377840996,1.0449515581130981
131,0,1,29,22,1,1,1,1,1,4.762950897216797,0.06062812730669975,1.137427806854248
132,0,1,61,22,0,0,1,1,1,10.937405586242676,0.020763905718922615,1.041115403175354
133,0,0,20,15,1,1,1,1,1,2.691999673843384,0.02668250910937786,0.9929032921791077
134,0,1,27,22,0,0,1,1,1,5.155282020568848,0.02383222058415413,0.9987764358520508
135,0,0,14,25,0,0,1,1,1,5.498862266540527,0.04646680876612663,0.9612107872962952
136,0,0,52,9,1,1,1,1,1,1.894608736038208,0.016518643125891685,0.9959489703178406
137,0,1,23,25,1,1,1,1,1,3.4488320350646973,0.03981727361679077,0.9653333425521851
138,0,1,23,12,0,0,1,1,1,5.1996169090271,0.025762667879462242,1.0034255981445312
139,0,1,58,8,0,0,1,1,1,14.962813377380371,0.020701318979263306,1.001629114151001
140,0,0,52,9,1,1,1,1,1,4.277379512786865,0.01580788940191269,1.013946771621704
141,0,0,21,21,1,1,1,1,1,1.8426402807235718,0.05192064121365547,1.0937141180038452
142,0,1,57,21,1,1,1,1,1,3.3412039279937744,0.04723437875509262,0.958088219165802
143,0,0,11,21,1,1,1,1,1,2.7394533157348633,0.03932478278875351,1.003497838973999
144,0,1,29,11,0,0,1,1,1,5.453322887420654,0.014085518196225166,1.0158088207244873
145,0,1,62,17,1,1,1,1,1,4.341081142425537,0.01711047813296318,1.045668601989746
146,0,0,9,19,1,1,1,1,1,3.56667160987854,0.06531088799238205,1.0949345827102661
147,0,0,53,24,1,1,1,1,1,1.484190821647644,0.024886885657906532,1.0320042371749878
148,0,1,59,18,0,0,1,1,1,9.464179992675781,0.023403706029057503,1.0228095054626465
149,0,1,25,14,1,1,1,1,1,4.10916805267334,0.03379009664058685,1.032466173171997
150,0,1,60,22,0,0,1,1,1,11.462045669555664,0.015859737992286682,1.0267490148544312
151,0,0,42,18,1,1,1,1,1,1.9669866561889648,0.02608126401901245,0.9612799882888794
152,0,0,48,8,1,1,1,1,1,2.4802231788635254,0.014287435449659824,0.9844186305999756
153,0,1,31,20,0,0,1,1,1,7.523670196533203,0.01654553785920143,1.0336021184921265
154,0,1,30,16,1,1,1,1,1,2.659400701522827,0.025541285052895546,0.9839837551116943
155,0,0,55,17,1,1,1,1,1,1.6337255239486694,0.055237364023923874,1.085707664489746
156,0,1,25,24,1,1,1,1,1,4.723191261291504,0.018484922125935555,1.0302447080612183
157,0,0,7,10,0,0,1,1,1,7.413397789001465,0.022884350270032883,1.029645323753357
158,0,1,30,8,1,1,1,1,1,4.066929817199707,0.022002706304192543,1.0611143112182617
159,0,0,56,24,1,1,1,1,1,2.5720584392547607,0.02727292850613594,0.9907225370407104
