candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
34,0,1,32,9,1,1,1,1,1,1.9067764282226562,0.024139482527971268,0.9481782913208008
35,0,1,32,11,1,1,1,1,1,2.1420586109161377,0.031735461205244064,1.013053059577942
36,0,1,31,12,1,1,1,1,1,2.5220882892608643,0.03576236963272095,1.0277845859527588
37,0,0,11,23,1,1,1,1,1,2.2742879390716553,0.03481140732765198,1.0261120796203613
38,0,1,40,20,1,1,1,1,1,2.7324020862579346,0.04589353874325752,1.0796774625778198
39,0,0,12,25,1,1,1,1,1,2.2579097747802734,0.03630610927939415,1.0075424909591675
40,0,1,77,18,1,1,1,1,1,3.583124876022339,0.041582196950912476,1.0289881229400635
41,0,1,79,11,0,0,1,1,1,8.755635261535645,0.011934912763535976,1.0228174924850464
42,0,0,53,9,0,0,1,1,1,8.404507637023926,0.017413455992937088,1.013127326965332
43,0,1,81,22,0,0,1,1,1,8.61536693572998,0.030133234336972237,1.0791563987731934
44,0,1,39,16,1,1,1,1,1,1.5505647659301758,0.04323955997824669,1.052117109298706
45,0,1,38,19,1,1,1,1,1,3.56107234954834,0.025041550397872925,1.002805471420288
46,0,0,48,22,0,0,1,1,1,16.77150535583496,0.03965781629085541,0.9247716069221497
47,0,1,74,10,0,0,1,1,1,14.531185150146484,0.022285576909780502,1.0395339727401733
48,0,1,40,22,1,1,1,1,1,2.0357513427734375,0.011396067216992378,1.0763764381408691
49,0,1,32,24,1,1,1,1,1,3.0290215015411377,0.037148281931877136,0.9456844329833984
50,0,1,76,17,0,0,1,1,1,6.04933500289917,0.03645273670554161,0.9879228472709656
51,0,0,10,18,1,1,1,1,1,3.4582746028900146,0.035514187067747116,0.966452956199646
52,0,1,33,11,1,1,1,1,1,2.566101551055908,0.034539829939603806,1.0104225873947144
53,0,0,28,23,1,1,1,1,1,3.5232698917388916,0.033861346542835236,1.0163462162017822
54,0,0,27,19,1,1,1,1,1,2.2620880603790283,0.020885465666651726,0.9649823904037476
55,0,1,36,19,1,1,1,1,1,2.985866069793701,0.015272530727088451,1.0127525329589844
56,0,1,36,14,1,1,1,1,1,4.087244033813477,0.02221190556883812,0.9497792720794678
57,0,1,76,25,0,0,1,1,1,9.3939208984375,0.06324108690023422,0.9365602135658264
58,0,1,34,8,1,1,1,1,1,1.3903441429138184,0.013627765700221062,0.9731919169425964
59,0,0,59,23,0,0,1,1,1,5.542567729949951,0.061151597648859024,1.0836398601531982
60,0,1,36,24,1,1,1,1,1,2.4837183952331543,0.05751704052090645,1.0014972686767578
61,0,0,0,8,1,1,1,1,1,3.8482654094696045,0.033705879002809525,1.092016339302063
62,0,1,36,22,1,1,1,1,1,2.651127576828003,0.09671153873205185,1.09635329246521
63,0,0,54,11,0,0,1,1,1,9.420506477355957,0.035144366323947906,0.9543348550796509
64,0,0,71,14,0,0,1,1,1,7.963120937347412,0.04160350561141968,1.0901987552642822
65,0,1,77,13,1,1,1,1,1,2.5170397758483887,0.038352351635694504,1.0253902673721313
66,0,0,47,15,0,0,1,1,1,8.059670448303223,0.03753266483545303,1.0144453048706055
67,0,1,76,9,1,1,1,1,1,4.3869733810424805,0.01907256990671158,1.0093656778335571
68,0,1,38,25,1,1,1,1,1,1.711723804473877,0.013676006346940994,1.0067559480667114
69,0,1,31,12,1,1,1,1,1,1.6893762350082397,0.016668735072016716,0.9849328994750977
70,0,0,10,21,1,1,1,1,1,2.247408628463745,0.0650707483291626,0.9453097581863403
71,0,1,31,16,1,1,1,1,1,1.2719154357910156,0.014917640946805477,0.9804595112800598
72,0,1,37,18,1,1,1,1,1,2.632349729537964,0.020916910842061043,1.0279219150543213
73,0,1,76,11,0,0,1,1,1,8.098442077636719,0.01925206370651722,1.0560526847839355
74,0,0,68,19,0,0,1,1,1,10.35412311553955,0.03159121796488762,0.999687671661377
75,0,1,80,24,0,0,1,1,1,6.334567070007324,0.06259405612945557,1.0412330627441406
76,0,0,59,22,1,1,1,1,1,2.702590227127075,0.040835004299879074,0.9389445781707764
77,0,1,74,8,0,0,1,1,1,8.68178939819336,0.017469147220253944,1.0007306337356567
78,0,0,4,10,1,1,1,1,1,1.881028413772583,0.011375115253031254,1.0168654918670654
79,0,1,33,12,1,1,1,1,1,2.3520708084106445,0.019729623571038246,0.9852202534675598
80,0,0,5,20,1,1,1,1,1,1.5559709072113037,0.03265051916241646,1.0364747047424316
81,0,1,36,11,1,1,1,1,1,2.1826207637786865,0.01280970498919487,1.0016876459121704
82,0,0,44,11,0,0,1,1,1,5.107208251953125,0.032749976962804794,0.986487865447998
83,0,0,18,24,0,0,1,1,1,5.66691255569458,0.040040306746959686,1.024163842201233
84,0,1,75,21,0,0,1,1,1,9.463678359985352,0.017702944576740265,1.0346782207489014
85,0,0,45,18,0,0,1,1,1,9.253741264343262,0.016555458307266235,0.9939541816711426
86,0,1,81,18,0,0,1,1,1,10.359594345092773,0.029536738991737366,1.0826258659362793
87,0,1,81,12,0,0,1,1,1,5.945335388183594,0.03725555166602135,1.0763965845108032
88,0,0,6,14,1,1,1,1,1,1.818479299545288,0.025417182594537735,1.0108957290649414
89,0,0,70,17,0,0,1,1,1,13.522976875305176,0.035827647894620895,0.9727276563644409
90,0,1,40,11,1,1,1,1,1,2.5076329708099365,0.016284247860312462,1.065187692642212
91,0,0,44,9,0,0,1,1,1,9.955072402954102,0.03510509431362152,0.9592269062995911
92,0,1,32,18,1,1,1,1,1,2.7638089656829834,0.017395775765180588,0.9585147500038147
93,0,1,40,16,1,1,1,1,1,2.529979944229126,0.019358763471245766,1.0233733654022217
94,0,0,7,10,1,1,1,1,1,1.2046583890914917,0.031232153996825218,1.029268503189087
95,0,0,23,18,0,0,1,1,1,7.663154602050781,0.01354675181210041,0.9818794131278992
96,0,1,76,24,0,0,1,1,1,6.629369258880615,0.061460476368665695,0.9399327039718628
97,0,1,34,18,1,1,1,1,1,1.4254772663116455,0.022057803347706795,1.015489101409912
98,0,0,41,23,0,0,1,1,1,7.550943851470947,0.04104222357273102,1.0034853219985962
99,0,0,57,25,0,0,1,1,1,5.123446941375732,0.010528075508773327,0.9981096386909485
100,0,0,53,17,1,1,1,1,1,4.587409496307373,0.01577346958220005,0.9855756759643555
101,0,0,29,10,1,1,1,1,1,1.3613710403442383,0.024158256128430367,0.9922569394111633
102,0,0,70,10,0,0,1,1,1,16.278236389160156,0.024437427520751953,1.0519466400146484
103,0,1,78,23,0,0,1,1,1,12.601458549499512,0.016794655472040176,1.0751209259033203
104,0,0,63,17,1,1,1,1,1,4.264636039733887,0.02762032300233841,1.0390058755874634
105,0,0,49,24,0,0,1,1,1,14.638640403747559,0.05684835463762283,0.8917531967163086
106,0,1,78,20,0,0,1,1,1,9.501596450805664,0.05891510099172592,1.003597378730774
107,0,0,20,11,0,0,1,1,1,5.653222560882568,0.021928323432803154,0.9480363130569458
108,0,1,80,8,0,0,1,1,1,15.202733039855957,0.023492911830544472,1.0798472166061401
109,0,0,54,20,0,0,1,1,1,8.993069648742676,0.022025156766176224,1.0129255056381226
110,0,0,25,22,1,1,1,1,1,1.8184030055999756,0.028276605531573296,0.9430582523345947
111,0,1,32,8,1,1,1,1,1,1.6313806772232056,0.019567927345633507,0.9601074457168579
112,0,0,10,14,1,1,1,1,1,2.8233742713928223,0.050586309283971786,0.959942638874054
113,0,0,12,15,1,1,1,1,1,1.7981643676757812,0.053840309381484985,1.06867516040802
114,0,1,37,20,1,1,1,1,1,2.840878963470459,0.021812040358781815,1.0463999509811401
115,0,1,33,8,1,1,1,1,1,3.8292908668518066,0.011882624588906765,0.9871728420257568
116,0,1,76,10,1,1,1,1,1,3.0191850662231445,0.013453211635351181,1.0178574323654175
117,0,0,50,19,0,0,1,1,1,12.296418190002441,0.0903887003660202,0.8694793581962585
118,0,0,41,21,0,0,1,1,1,9.61909008026123,0.061527788639068604,1.0356909036636353
119,0,0,57,19,0,0,1,1,1,8.880528450012207,0.03747430071234703,1.052080512046814
120,0,1,37,13,1,1,1,1,1,3.9502787590026855,0.024058517068624496,1.0180522203445435
121,0,0,0,14,1,1,1,1,1,3.572990894317627,0.03888796642422676,1.0894492864608765
122,0,1,34,11,1,1,1,1,1,2.7202534675598145,0.009453553706407547,0.9633077383041382
123,0,1,30,23,1,1,1,1,1,2.019998788833618,0.03306363523006439,0.9377564191818237
124,0,0,60,13,0,0,1,1,1,5.131529331207275,0.033778995275497437,0.9599909782409668
125,0,1,78,25,0,0,1,1,1,8.511244773864746,0.0612960122525692,1.0205638408660889
126,0,0,64,11,1,1,1,1,1,4.563453197479248,0.033608704805374146,0.9791856408119202
127,0,1,76,10,0,0,1,1,1,6.625115871429443,0.014731197617948055,1.012683391571045
128,0,0,70,24,0,0,1,1,1,8.205005645751953,0.041072361171245575,0.9628879427909851
129,0,1,76,15,0,0,1,1,1,5.524137020111084,0.012851324863731861,1.0085068941116333
130,0,0,69,8,1,1,1,1,1,3.317556381225586,0.011523277498781681,1.0235189199447632
131,0,0,10,25,1,1,1,1,1,1.302588939666748,0.0433809831738472,1.0454294681549072
132,0,0,25,13,1,1,1,1,1,3.841104507446289,0.04758483171463013,1.03750479221344
133,0,0,4,15,1,1,1,1,1,1.6612811088562012,0.02980426512658596,1.0714592933654785
134,0,0,58,15,1,1,1,1,1,3.891172409057617,0.022137587890028954,0.9769671559333801
135,0,0,47,20,0,0,1,1,1,16.08951759338379,0.05018226057291031,0.9150329232215881
136,0,0,73,25,1,1,1,1,1,3.7972617149353027,0.08524901419878006,0.9751532077789307
137,0,0,63,24,0,0,1,1,1,9.446621894836426,0.04856180399656296,0.9475611448287964
138,0,1,31,10,1,1,1,1,1,2.2998249530792236,0.008921707980334759,0.984018087387085
139,0,0,67,20,1,1,1,1,1,4.798712730407715,0.06536338478326797,0.9193282127380371
140,0,1,37,19,1,1,1,1,1,3.1548845767974854,0.011728708632290363,1.0211400985717773
141,0,0,28,23,1,1,1,1,1,2.3124146461486816,0.015886900946497917,0.9784714579582214
142,0,0,61,22,1,1,1,1,1,2.367236614227295,0.034930966794490814,0.9606865048408508
143,0,1,77,16,0,0,1,1,1,15.648492813110352,0.0148908831179142,1.010764241218567
144,0,0,56,23,0,0,1,1,1,5.845811367034912,0.06338387727737427,1.0841293334960938
145,0,1,31,20,1,1,1,1,1,3.176321268081665,0.04533589258790016,0.971604585647583
146,0,0,71,19,0,0,1,1,1,14.696366310119629,0.03124682791531086,1.0726890563964844
147,0,1,77,17,0,0,1,1,1,6.814548969268799,0.01371039729565382,1.0383750200271606
148,0,1,36,18,1,1,1,1,1,1.323695182800293,0.02207004837691784,1.040773630142212
149,0,0,61,23,1,1,1,1,1,4.125046730041504,0.018999667838215828,1.0135902166366577
150,0,1,36,17,1,1,1,1,1,3.3438515663146973,0.02103293500840664,0.992586076259613
151,0,0,8,21,1,1,1,1,1,1.5409705638885498,0.05238055810332298,1.0707108974456787
152,0,0,11,9,1,1,1,1,1,1.7585723400115967,0.026181383058428764,1.019464135169983
153,0,1,35,14,1,1,1,1,1,2.030951976776123,0.023787101730704308,0.9534030556678772
154,0,1,76,11,0,0,1,1,1,6.979324817657471,0.017989464104175568,0.9994006752967834
155,0,1,33,8,1,1,1,1,1,1.71783447265625,0.013783462345600128,0.9800048470497131
156,0,1,80,11,1,1,1,1,1,3.5801374912261963,0.02366309054195881,1.0407503843307495
157,0,1,81,16,1,1,1,1,1,4.17144775390625,0.08316030353307724,1.1163709163665771
158,0,0,16,18,1,1,1,1,1,4.332574367523193,0.02706011012196541,0.9663850665092468
159,0,0,44,15,0,0,1,1,1,5.0302886962890625,0.018298804759979248,0.9696049690246582
