candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
21,0,0,38,9,1,1,1,1,1,2.342984676361084,0.03251262009143829,0.9545928239822388
22,0,0,23,16,0,0,1,1,1,9.738839149475098,0.014690748415887356,0.9990724325180054
23,0,1,68,25,0,0,1,1,1,12.428468704223633,0.0127554414793849,1.0744236707687378
24,0,1,66,22,0,0,1,1,1,12.182393074035645,0.03863173723220825,0.9503124952316284
25,0,1,68,9,0,0,1,1,1,13.874597549438477,0.0160517580807209,1.0179626941680908
26,0,0,48,12,0,0,1,1,1,17.67313003540039,0.02218700386583805,0.9864005446434021
27,0,1,69,25,0,0,1,1,1,12.900171279907227,0.04437076300382614,1.0650525093078613
28,0,0,6,10,0,0,1,1,1,7.243328094482422,0.024786556139588356,1.0256147384643555
29,0,1,61,16,0,0,1,1,1,7.667226791381836,0.012522408738732338,0.996293842792511
30,0,1,70,25,0,0,1,1,1,13.78286075592041,0.04723885655403137,1.15163254737854
31,0,1,68,9,0,0,1,1,1,16.611652374267578,0.01886400207877159,0.9904660582542419
32,0,0,11,19,0,0,1,1,1,8.982285499572754,0.018080903217196465,1.046599268913269
33,0,1,67,17,0,0,1,1,1,10.171890258789062,0.026869049295783043,1.0476189851760864
34,0,0,39,21,0,0,1,1,1,5.95905065536499,0.03672676905989647,0.9646114706993103
35,0,0,4,18,0,0,1,1,1,9.202899932861328,0.031620003283023834,1.0276625156402588
36,0,0,42,8,0,0,1,1,1,5.113024711608887,0.039449941366910934,0.9488276839256287
37,0,0,2,9,0,0,1,1,1,17.877878189086914,0.019657135009765625,1.0280011892318726
38,0,1,64,21,0,0,1,1,1,9.594325065612793,0.04756893217563629,1.0624383687973022
39,0,1,30,15,0,0,1,1,1,5.810996055603027,0.01841908134520054,1.0586109161376953
40,0,1,61,19,0,0,1,1,1,9.623858451843262,0.030355803668498993,1.0283597707748413
41,0,0,41,9,0,0,1,1,1,7.4897942543029785,0.03221135586500168,0.9691570997238159
42,0,0,50,15,0,0,1,1,1,10.537171363830566,0.023143727332353592,0.9705508351325989
43,0,0,49,10,0,0,1,1,1,8.987650871276855,0.02007480151951313,0.9855945706367493
44,0,1,56,8,0,0,1,1,1,9.876477241516113,0.03330133855342865,0.968531608581543
45,0,0,1,10,0,0,1,1,1,12.715635299682617,0.03453591465950012,1.07878577709198
46,0,0,48,24,0,0,1,1,1,17.662935256958008,0.018308281898498535,1.0040515661239624
47,0,0,40,13,0,0,1,1,1,5.5705389976501465,0.03658274561166763,0.9858477711677551
48,0,1,59,8,0,0,1,1,1,10.772614479064941,0.013301868923008442,1.0002330541610718
49,0,0,34,17,1,1,1,1,1,3.4497570991516113,0.032040100544691086,1.006774663925171
50,0,1,64,13,0,0,1,1,1,13.133888244628906,0.02067115344107151,1.0202666521072388
51,0,1,64,19,0,0,1,1,1,12.842218399047852,0.012205393053591251,1.022411823272705
52,0,0,19,21,0,0,1,1,1,19.070919036865234,0.01883157528936863,1.046814203262329
53,0,0,6,15,0,0,1,1,1,11.096635818481445,0.039429616183042526,1.0536894798278809
54,0,1,67,14,0,0,1,1,1,9.111041069030762,0.014991508796811104,1.0018178224563599
55,0,1,26,23,0,0,1,1,1,17.425264358520508,0.024724874645471573,1.0748636722564697
56,0,1,67,16,0,0,1,1,1,8.555431365966797,0.026096224784851074,0.9704480767250061
57,0,0,49,16,0,0,1,1,1,17.273374557495117,0.05590435117483139,0.9145501255989075
58,0,0,35,14,1,1,1,1,1,3.5018324851989746,0.025609375908970833,0.9797011613845825
59,0,1,28,21,0,0,1,1,1,9.647852897644043,0.07420849055051804,1.1665215492248535
60,0,0,37,12,1,1,1,1,1,3.708634376525879,0.03589076176285744,1.0030934810638428
61,0,1,31,13,0,0,1,1,1,12.289750099182129,0.01193094253540039,1.0337164402008057
62,0,1,65,24,0,0,1,1,1,9.0141019821167,0.01597859151661396,1.0138657093048096
63,0,1,62,11,0,0,1,1,1,16.601049423217773,0.012187824584543705,1.0197288990020752
64,0,0,21,10,0,0,1,1,1,5.479400157928467,0.0298997201025486,1.0671802759170532
65,0,1,59,10,0,0,1,1,1,10.100469589233398,0.03356858715415001,0.9576869606971741
66,0,1,65,16,0,0,1,1,1,10.636978149414062,0.016343705356121063,1.0043810606002808
67,0,1,66,9,0,0,1,1,1,13.386017799377441,0.022608114406466484,1.0312881469726562
68,0,1,67,22,0,0,1,1,1,12.462079048156738,0.04634077474474907,1.076928973197937
69,0,0,6,15,1,1,1,1,1,4.814985752105713,0.04193300008773804,1.0367158651351929
70,0,1,58,9,0,0,1,1,1,12.60204792022705,0.05007470026612282,1.069926381111145
71,0,0,0,16,0,0,1,1,1,11.199810028076172,0.04033937677741051,1.1423064470291138
72,0,1,60,19,0,0,1,1,1,10.119738578796387,0.042503319680690765,1.0588349103927612
73,0,1,61,22,0,0,1,1,1,9.25122356414795,0.03448508307337761,0.9604458808898926
74,0,1,64,8,0,0,1,1,1,13.881963729858398,0.01818476803600788,0.9914548397064209
75,0,0,13,23,0,0,1,1,1,11.855237007141113,0.012283080257475376,1.0594350099563599
76,0,0,13,23,0,0,1,1,1,7.772502899169922,0.029137790203094482,1.0194309949874878
77,0,0,6,18,1,1,1,1,1,4.896900653839111,0.03599502146244049,1.0494836568832397
78,0,1,69,18,0,0,1,1,1,6.5450358390808105,0.03290555626153946,1.0478743314743042
79,0,1,59,16,0,0,1,1,1,13.002902030944824,0.035536762326955795,0.9596609473228455
80,0,0,33,12,0,0,1,1,1,7.814627647399902,0.0265596192330122,1.0344620943069458
81,0,1,29,25,0,0,1,1,1,12.586666107177734,0.049089718610048294,1.0878885984420776
82,0,0,20,8,0,0,1,1,1,7.60453462600708,0.02240191400051117,1.0475678443908691
83,0,0,41,25,0,0,1,1,1,8.076631546020508,0.0725136324763298,0.8974112272262573
84,0,0,44,22,0,0,1,1,1,9.985766410827637,0.06329578161239624,0.9100240468978882
85,0,0,8,10,0,0,1,1,1,6.126189231872559,0.03496646136045456,1.076243281364441
86,0,0,40,11,0,0,1,1,1,7.064059734344482,0.03150714561343193,1.0025750398635864
87,0,0,42,18,0,0,1,1,1,9.074959754943848,0.0377756766974926,0.9560289978981018
88,0,0,32,25,0,0,1,1,1,13.035926818847656,0.05264158919453621,1.2105045318603516
89,0,0,7,12,0,0,1,1,1,5.744172096252441,0.024173380807042122,1.0632179975509644
90,0,0,15,9,0,0,1,1,1,15.488476753234863,0.028650013729929924,1.031091332435608
91,0,1,56,17,0,0,1,1,1,6.895339488983154,0.01234008651226759,0.9944430589675903
92,0,1,60,20,0,0,1,1,1,13.99362564086914,0.020611129701137543,0.9917467832565308
93,0,1,31,24,0,0,1,1,1,12.982394218444824,0.04843466728925705,1.1393120288848877
94,0,1,56,11,0,0,1,1,1,17.065780639648438,0.02818700112402439,1.0349125862121582
95,0,0,7,20,1,1,1,1,1,4.591243267059326,0.03495965898036957,1.0002516508102417
96,0,1,67,8,0,0,1,1,1,6.413327217102051,0.01720302551984787,0.9952136874198914
97,0,1,65,23,0,0,1,1,1,9.656939506530762,0.030521178618073463,1.039756417274475
98,0,0,52,18,0,0,1,1,1,13.738014221191406,0.02899889461696148,0.9616165161132812
99,0,0,17,12,0,0,1,1,1,14.294219970703125,0.019208131358027458,1.0340640544891357
100,0,1,64,15,0,0,1,1,1,12.288976669311523,0.021297544240951538,0.9914838671684265
101,0,1,64,10,0,0,1,1,1,9.574589729309082,0.031431928277015686,0.9608069062232971
102,0,0,47,8,0,0,1,1,1,10.909972190856934,0.029806291684508324,1.033975601196289
103,0,1,26,24,0,0,1,1,1,8.524541854858398,0.04693474620580673,0.9779953956604004
104,0,1,66,8,0,0,1,1,1,10.074678421020508,0.016946319490671158,0.9965096712112427
105,0,1,59,22,0,0,1,1,1,10.456856727600098,0.016407717019319534,1.017368197441101
106,0,0,50,17,0,0,1,1,1,15.817517280578613,0.020555350929498672,1.0017520189285278
107,0,0,47,24,0,0,1,1,1,11.505844116210938,0.0370151586830616,1.0066908597946167
108,0,0,34,17,1,1,1,1,1,2.74910569190979,0.01981397345662117,0.9780705571174622
109,0,1,64,25,0,0,1,1,1,10.429978370666504,0.014519997872412205,1.0065921545028687
110,0,1,62,12,0,0,1,1,1,5.516173839569092,0.03965684026479721,1.0514018535614014
111,0,0,38,14,1,1,1,1,1,4.492832183837891,0.03728491812944412,0.9656043648719788
112,0,1,70,8,0,0,1,1,1,9.872333526611328,0.017537400126457214,1.0588613748550415
113,0,0,53,14,0,0,1,1,1,14.617568969726562,0.019591892138123512,0.987530529499054
114,0,1,66,15,0,0,1,1,1,13.023825645446777,0.028409849852323532,1.043332815170288
115,0,0,43,15,0,0,1,1,1,20.81639289855957,0.030269384384155273,0.9875780344009399
116,0,0,41,19,1,1,1,1,1,3.5666680335998535,0.07126005738973618,0.9123656749725342
117,0,1,69,18,0,0,1,1,1,12.481433868408203,0.04320630058646202,1.0027880668640137
118,0,1,65,24,0,0,1,1,1,10.502440452575684,0.014842711389064789,1.0031657218933105
119,0,0,32,17,0,0,1,1,1,10.321013450622559,0.08466824144124985,1.1540147066116333
120,0,0,24,25,0,0,1,1,1,8.241397857666016,0.026349371299147606,1.0409296751022339
121,0,1,66,16,0,0,1,1,1,9.714645385742188,0.021829666569828987,0.9834734797477722
122,0,0,19,18,0,0,1,1,1,14.623011589050293,0.018827877938747406,1.0140382051467896
123,0,0,40,24,1,1,1,1,1,3.8216793537139893,0.0663154199719429,0.9085536599159241
124,0,1,31,14,0,0,1,1,1,7.632124423980713,0.020399155095219612,1.0765867233276367
125,0,0,21,9,0,0,1,1,1,9.392500877380371,0.02452707476913929,1.0303995609283447
126,0,0,40,20,0,0,1,1,1,7.725924015045166,0.026177523657679558,0.9646190404891968
127,0,1,63,18,0,0,1,1,1,11.821596145629883,0.017577772960066795,0.9818100929260254
128,0,1,65,9,0,0,1,1,1,7.126129627227783,0.013473418541252613,0.9999887347221375
129,0,0,43,15,1,1,1,1,1,4.1340742111206055,0.04843147099018097,0.9298452138900757
130,0,1,62,14,0,0,1,1,1,14.69404411315918,0.03284851089119911,1.032287359237671
131,0,1,29,20,0,0,1,1,1,6.850841999053955,0.028004920110106468,1.0724413394927979
132,0,0,9,9,1,1,1,1,1,4.655343055725098,0.033798642456531525,1.0683099031448364
133,0,0,35,12,0,0,1,1,1,6.469278335571289,0.03219185769557953,1.0097856521606445
134,0,0,22,11,0,0,1,1,1,6.761709213256836,0.029267147183418274,1.0512980222702026
135,0,0,36,21,1,1,1,1,1,3.7601494789123535,0.03760209307074547,0.9530806541442871
136,0,0,11,24,0,0,1,1,1,12.351628303527832,0.03800271451473236,1.0616363286972046
137,0,0,32,14,0,0,1,1,1,5.9119391441345215,0.03627346456050873,1.0481829643249512
138,0,1,31,18,0,0,1,1,1,7.474869251251221,0.031331125646829605,1.107174038887024
139,0,1,28,16,0,0,1,1,1,9.840721130371094,0.015553970821201801,1.0524940490722656
140,0,0,43,8,0,0,1,1,1,9.348401069641113,0.01490356307476759,0.9960877299308777
141,0,0,33,22,1,1,1,1,1,4.642841815948486,0.03238135948777199,1.0027066469192505
142,0,0,8,10,0,0,1,1,1,11.902871131896973,0.03928864002227783,1.0685795545578003
143,0,1,66,20,0,0,1,1,1,11.618977546691895,0.024409189820289612,0.9809537529945374
144,0,1,66,15,0,0,1,1,1,12.076823234558105,0.031379710882902145,0.9591318964958191
145,0,1,66,20,0,0,1,1,1,9.447463989257812,0.013047510758042336,1.0037546157836914
146,0,1,65,10,0,0,1,1,1,7.699432373046875,0.01906740292906761,0.979530930519104
147,0,1,25,13,0,0,1,1,1,6.669418811798096,0.016900477930903435,1.0197367668151855
148,0,1,70,10,0,0,1,1,1,5.843339920043945,0.020540527999401093,1.0170413255691528
149,0,0,21,9,0,0,1,1,1,13.5109281539917,0.01557342242449522,1.0056064128875732
150,0,0,2,10,0,0,1,1,1,13.111323356628418,0.024376465007662773,1.039090871810913
151,0,0,20,9,0,0,1,1,1,16.865327835083008,0.012435916811227798,1.0205060243606567
152,0,0,9,12,0,0,1,1,1,8.407658576965332,0.031008930876851082,1.041152834892273
153,0,1,31,9,0,0,1,1,1,7.254458427429199,0.026404742151498795,1.0682413578033447
154,0,1,57,12,0,0,1,1,1,10.03684139251709,0.014970337972044945,0.994153618812561
155,0,1,68,18,0,0,1,1,1,15.552656173706055,0.025225337594747543,1.004120111465454
156,0,0,16,18,0,0,1,1,1,8.348236083984375,0.036875322461128235,0.9804106950759888
157,0,1,56,13,0,0,1,1,1,17.226104736328125,0.02770470269024372,0.9809058308601379
158,0,0,3,20,0,0,1,1,1,14.589359283447266,0.03431995213031769,1.043027400970459
159,0,1,62,20,0,0,1,1,1,9.929580688476562,0.05094458535313606,1.073736310005188
