candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
121,0,0,47,21,0,0,1,1,1,8.115750312805176,0.038845453411340714,0.9896044731140137
122,0,1,37,20,0,0,1,1,1,8.02928352355957,0.050547149032354355,1.0770785808563232
123,0,1,40,25,0,0,1,1,1,6.963415145874023,0.11466221511363983,1.173585295677185
124,0,0,31,12,1,1,1,1,1,3.352789878845215,0.027792325243353844,1.0365177392959595
125,0,1,71,17,0,0,1,1,1,13.890819549560547,0.05335073173046112,1.00757896900177
126,0,0,20,13,1,1,1,1,1,1.8089497089385986,0.025996988639235497,1.0467530488967896
127,0,0,25,17,1,1,1,1,1,2.0882487297058105,0.033829428255558014,1.0614416599273682
128,0,0,19,10,1,1,1,1,1,2.0288097858428955,0.022471098229289055,1.0332626104354858
129,0,0,29,14,1,1,1,1,1,2.1955811977386475,0.04031775891780853,1.0659174919128418
130,0,0,46,12,0,0,1,1,1,10.414509773254395,0.04213618487119675,0.9442120790481567
131,0,1,39,10,0,0,1,1,1,6.4371490478515625,0.014032595790922642,1.0142807960510254
132,0,0,25,19,1,1,1,1,1,3.529123067855835,0.023550381883978844,0.9877270460128784
133,0,0,10,20,1,1,1,1,1,4.194073677062988,0.03266676142811775,1.0571078062057495
134,0,0,50,18,0,0,1,1,1,8.461638450622559,0.04743623733520508,0.9306371808052063
135,0,1,33,18,0,0,1,1,1,6.0675859451293945,0.04829944670200348,1.0650436878204346
136,0,0,18,18,1,1,1,1,1,2.298703193664551,0.045323461294174194,1.0834804773330688
137,0,0,0,11,0,0,1,1,1,6.951448917388916,0.05363701656460762,1.1713509559631348
138,0,0,25,11,1,1,1,1,1,2.1024978160858154,0.039331577718257904,1.0675314664840698
139,0,0,49,13,1,1,1,1,1,4.674182891845703,0.04481339082121849,0.9870592355728149
140,0,1,73,22,0,0,1,1,1,13.75306510925293,0.06359713524580002,1.0069674253463745
141,0,0,13,16,0,0,1,1,1,8.585063934326172,0.027244867756962776,1.0186434984207153
142,0,1,39,25,0,0,1,1,1,8.432884216308594,0.039468925446271896,1.0417789220809937
143,0,0,3,8,0,0,1,1,1,5.08189058303833,0.03708663955330849,1.077127456665039
144,0,1,34,10,0,0,1,1,1,7.647900581359863,0.02742830477654934,1.0280855894088745
145,0,1,40,18,0,0,1,1,1,10.422658920288086,0.025392621755599976,1.0184837579727173
146,0,0,67,10,1,1,1,1,1,3.459746837615967,0.03448503836989403,1.065234899520874
147,0,0,16,18,1,1,1,1,1,3.024488687515259,0.06796693801879883,1.106937289237976
148,0,0,31,8,1,1,1,1,1,2.601041793823242,0.012731852941215038,1.025475025177002
149,0,0,41,14,0,0,1,1,1,13.293234825134277,0.03521899878978729,1.1341311931610107
150,0,0,13,23,1,1,1,1,1,2.5347959995269775,0.02984260581433773,1.0514991283416748
151,0,1,71,18,0,0,1,1,1,9.207236289978027,0.05528830736875534,0.9866953492164612
152,0,1,38,21,0,0,1,1,1,6.925037860870361,0.027689088135957718,1.0168966054916382
153,0,1,37,18,0,0,1,1,1,10.029316902160645,0.030861100181937218,1.0389233827590942
154,0,0,9,16,0,0,1,1,1,11.97740650177002,0.03128481283783913,1.0113706588745117
155,0,1,71,14,0,0,1,1,1,10.961992263793945,0.025465842336416245,1.0145858526229858
156,0,1,34,12,0,0,1,1,1,10.654760360717773,0.014607550576329231,1.0002236366271973
157,0,1,72,19,0,0,1,1,1,16.142515182495117,0.06346924602985382,1.02617347240448
158,0,1,72,9,0,0,1,1,1,9.837347984313965,0.020169785246253014,1.0073506832122803
159,0,1,35,9,0,0,1,1,1,8.67572021484375,0.00858153123408556,0.982571542263031
