candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
49,1,1,138,18,0,0,1,1,1,5.366606712341309,0.03330954909324646,1.4852962493896484
50,1,2,206,11,1,1,1,1,1,4.907617568969727,0.006357691250741482,0.9796838164329529
51,0,2,66,25,0,0,1,1,1,7.283435821533203,0.03314094617962837,0.9541116952896118
52,0,2,40,32,1,1,1,1,1,3.0234122276306152,0.11500085145235062,1.0591554641723633
53,1,0,103,31,1,1,1,1,1,1.222029209136963,0.013432313688099384,0.9113339781761169
54,0,1,35,22,0,0,1,1,1,5.640386581420898,0.03284788504242897,1.9915645122528076
55,0,2,90,32,0,0,1,1,1,12.597729682922363,0.05354484170675278,1.0478525161743164
56,0,0,16,17,1,1,1,1,1,3.962287187576294,0.04004697874188423,0.7297053933143616
57,1,1,138,28,0,0,1,1,1,5.062582015991211,0.047623734921216965,1.4131228923797607
58,0,0,19,15,1,1,1,1,1,1.310241937637329,0.027540791779756546,0.6055718064308167
59,0,1,35,18,0,0,1,1,1,5.2241058349609375,0.02699497528374195,1.958185076713562
60,1,1,139,35,1,1,1,1,1,4.795719146728516,0.0713079646229744,1.3982666730880737
61,0,1,35,12,0,0,1,1,1,5.512463569641113,0.03739244490861893,1.9714388847351074
62,0,2,71,24,1,1,1,1,1,3.64313006401062,0.01262807846069336,0.8979690074920654
63,1,2,195,26,0,0,1,1,1,8.004216194152832,0.03026394173502922,0.8858460783958435
64,0,2,60,35,0,0,1,1,1,10.975934982299805,0.0417364239692688,0.9319168329238892
65,1,2,159,31,0,0,1,1,1,11.838288307189941,0.020143430680036545,0.8887454867362976
66,1,0,118,15,1,1,1,1,1,1.6698007583618164,0.02225220575928688,0.5953364968299866
67,1,2,179,30,0,0,1,1,1,5.234169006347656,0.03192738816142082,0.9045188426971436
68,1,2,212,32,1,1,1,1,1,4.49119234085083,0.01318660844117403,0.9597516655921936
69,0,0,20,33,1,1,1,1,1,1.2556887865066528,0.06770902872085571,0.633172869682312
70,1,0,137,30,0,0,1,1,1,5.860345363616943,0.10526643693447113,1.4507238864898682
71,1,2,174,28,0,0,1,1,1,9.540497779846191,0.011545846238732338,0.9575434923171997
72,1,2,203,24,0,0,1,1,1,5.528940200805664,0.05085368454456329,0.9843178391456604
73,0,0,21,23,1,1,1,1,1,1.505689263343811,0.03705615550279617,0.6390557885169983
74,0,2,85,24,0,0,1,1,1,5.765202045440674,0.0236486978828907,1.0084043741226196
75,0,0,11,17,1,1,1,1,1,1.1411361694335938,0.025630921125411987,0.8553748726844788
76,0,1,35,18,1,1,1,1,1,4.756312847137451,0.04254770278930664,1.8031587600708008
77,0,0,20,23,1,1,1,1,1,1.295457363128662,0.06689275801181793,0.6784586310386658
78,0,0,34,23,0,0,1,1,1,5.6585693359375,0.061462000012397766,1.8950729370117188
79,0,2,79,19,0,0,1,1,1,6.244956016540527,0.024248627945780754,0.9248566031455994
80,0,0,30,11,1,1,1,1,1,1.3640213012695312,0.025565065443515778,0.5104305148124695
81,1,2,190,15,0,0,1,1,1,8.988310813903809,0.012959199957549572,0.9737504720687866
82,0,0,16,33,1,1,1,1,1,0.7824028730392456,0.0369911789894104,0.7462742924690247
83,1,1,138,32,0,0,1,1,1,5.134091377258301,0.09415394067764282,1.3856691122055054
84,0,2,63,22,0,0,1,1,1,9.38991928100586,0.01939360424876213,0.949008047580719
85,0,2,44,25,1,1,1,1,1,4.437550067901611,0.023845050483942032,0.9597017765045166
86,1,1,138,14,0,0,1,1,1,5.268448829650879,0.02044670656323433,1.4817906618118286
87,0,1,36,12,1,1,1,1,1,4.673681259155273,0.041795097291469574,1.8686212301254272
88,0,1,36,20,0,0,1,1,1,6.764162540435791,0.06294793635606766,2.0151257514953613
89,0,0,11,25,1,1,1,1,1,1.0492099523544312,0.03209734708070755,0.8528742790222168
90,0,0,11,21,1,1,1,1,1,0.6484847664833069,0.022392211481928825,0.8265442252159119
91,1,0,118,12,1,1,1,1,1,1.6947194337844849,0.026500264182686806,0.6258444786071777
92,0,0,25,33,1,1,1,1,1,2.751816511154175,0.06490951031446457,1.362278699874878
93,0,2,90,18,1,1,1,1,1,3.972727060317993,0.04669065400958061,1.070902705192566
94,1,2,142,33,1,1,1,1,1,4.121170520782471,0.10539576411247253,0.9986169934272766
95,1,1,138,32,0,0,1,1,1,5.219637870788574,0.04252515733242035,1.5029209852218628
96,0,0,13,13,1,1,1,1,1,2.1317427158355713,0.018616175279021263,0.8143103718757629
97,0,1,36,18,0,0,1,1,1,5.713929176330566,0.05607277899980545,1.8835619688034058
98,0,0,0,16,0,0,1,1,1,5.521779537200928,0.06347202509641647,1.065150499343872
99,1,1,139,16,1,1,1,1,1,4.6989545822143555,0.03680163994431496,1.4914780855178833
100,0,2,50,31,1,1,1,1,1,3.3145344257354736,0.012208386324346066,0.8942143321037292
101,1,0,119,22,1,1,1,1,1,2.1450774669647217,0.05432501435279846,0.7703091502189636
102,0,1,36,19,1,1,1,1,1,4.70817232131958,0.03833479434251785,1.8922492265701294
103,1,2,151,35,1,1,1,1,1,3.7010765075683594,0.014896152541041374,0.8714643120765686
104,1,1,138,21,0,0,1,1,1,5.120919704437256,0.08913999050855637,1.4668322801589966
105,1,2,205,25,0,0,1,1,1,5.91999626159668,0.011383640579879284,0.988533079624176
106,0,1,35,32,1,1,1,1,1,4.82332706451416,0.06256017833948135,1.9053970575332642
107,1,2,149,25,0,0,1,1,1,5.424901485443115,0.04239276424050331,0.8488178849220276
108,0,2,39,12,1,1,1,1,1,2.9716663360595703,0.035869915038347244,1.0627232789993286
109,0,2,39,12,1,1,1,1,1,3.2667102813720703,0.03855424001812935,1.08292555809021
110,1,0,132,33,1,1,1,1,1,1.4510071277618408,0.035893507301807404,0.770012617111206
111,1,1,138,17,0,0,1,1,1,5.1860809326171875,0.032714392989873886,1.4306014776229858
112,0,2,93,12,0,0,1,1,1,6.519566535949707,0.023433472961187363,1.0278316736221313
113,0,2,49,25,0,0,1,1,1,6.772527694702148,0.016556736081838608,0.8662497401237488
114,0,1,36,28,1,1,1,1,1,4.699423789978027,0.05289256200194359,1.9079087972640991
115,0,2,82,24,0,0,1,1,1,6.6695237159729,0.010380435734987259,0.9425946474075317
116,1,2,197,21,0,0,1,1,1,6.9674072265625,0.018137069419026375,0.9827623963356018
117,0,2,50,25,1,1,1,1,1,4.830441474914551,0.014637522399425507,0.88029545545578
118,1,1,139,24,1,1,1,1,1,4.790166854858398,0.10136248171329498,1.5029027462005615
119,0,0,15,32,1,1,1,1,1,1.935389518737793,0.0499713309109211,0.7975689768791199
120,1,1,138,18,0,0,1,1,1,5.1255106925964355,0.031133703887462616,1.4192025661468506
121,1,1,138,30,0,0,1,1,1,5.260300636291504,0.08230191469192505,1.4914464950561523
122,0,0,29,17,1,1,1,1,1,1.144331932067871,0.030764244496822357,0.44413837790489197
123,0,0,32,17,1,1,1,1,1,2.629415988922119,0.03487662598490715,0.6297933459281921
124,1,1,139,10,1,1,1,1,1,4.641148567199707,0.022344915196299553,1.497470736503601
125,0,2,94,17,0,0,1,1,1,7.37129545211792,0.015973638743162155,0.9766322374343872
126,1,0,120,31,1,1,1,1,1,2.9420595169067383,0.07758729159832001,0.9357340931892395
127,1,1,138,22,0,0,1,1,1,5.1081719398498535,0.023466385900974274,1.5073139667510986
128,0,1,35,31,0,0,1,1,1,6.430158615112305,0.04431908577680588,1.9557095766067505
129,0,1,36,19,1,1,1,1,1,4.553476810455322,0.043625012040138245,1.9008597135543823
130,0,1,36,19,0,0,1,1,1,5.209284782409668,0.04927949979901314,1.9257985353469849
131,1,0,100,34,1,1,1,1,1,1.3106138706207275,0.020124871283769608,0.9306851625442505
132,1,2,169,10,0,0,1,1,1,5.058323860168457,0.017686523497104645,0.8813505172729492
133,1,0,135,33,1,1,1,1,1,2.8356361389160156,0.0271435659378767,0.7482521533966064
134,0,1,35,35,1,1,1,1,1,4.754875183105469,0.08797573298215866,1.8580669164657593
135,1,0,127,29,1,1,1,1,1,1.1001057624816895,0.04408114030957222,0.5253908634185791
136,0,0,5,35,1,1,1,1,1,4.283324718475342,0.06831171363592148,0.945641040802002
137,1,0,115,25,1,1,1,1,1,1.444417953491211,0.08433801680803299,0.7362115383148193
138,1,2,194,35,0,0,1,1,1,6.4445929527282715,0.033425550907850266,1.0253492593765259
139,1,0,110,27,1,1,1,1,1,0.8188899755477905,0.022709617391228676,0.7332200407981873
140,1,2,206,18,0,0,1,1,1,6.627316951751709,0.031224781647324562,0.9663533568382263
141,1,1,138,13,0,0,1,1,1,5.115794658660889,0.034036099910736084,1.4277663230895996
142,1,1,139,18,0,0,1,1,1,5.274425506591797,0.027630887925624847,1.54722261428833
143,0,2,95,20,0,0,1,1,1,5.6526994705200195,0.017064308747649193,1.0180370807647705
144,1,1,139,13,1,1,1,1,1,4.760715961456299,0.03158188983798027,1.4526242017745972
145,1,0,134,18,1,1,1,1,1,1.6188043355941772,0.024037886410951614,0.8220688104629517
146,1,1,139,29,1,1,1,1,1,4.814088821411133,0.11374882608652115,1.4834105968475342
147,0,0,29,28,0,0,1,1,1,5.922168731689453,0.04561607912182808,0.44233885407447815
148,0,1,35,27,0,0,1,1,1,5.5724077224731445,0.03997323662042618,2.0481064319610596
149,1,2,212,28,0,0,1,1,1,8.42093563079834,0.02420845627784729,0.978726327419281
150,0,0,9,14,1,1,1,1,1,2.7430312633514404,0.02878924086689949,0.8903451561927795
151,0,2,93,27,0,0,1,1,1,8.28624439239502,0.025309370830655098,1.001975417137146
152,1,1,138,34,0,0,1,1,1,5.404798984527588,0.0656864270567894,1.430389404296875
153,1,0,134,33,1,1,1,1,1,1.5633467435836792,0.03573751077055931,0.8064419627189636
154,1,0,114,24,1,1,1,1,1,0.9396199584007263,0.0453728511929512,0.6053239703178406
155,0,1,36,35,0,0,1,1,1,6.4397687911987305,0.07744694501161575,2.0721826553344727
156,1,0,108,21,1,1,1,1,1,1.2787801027297974,0.028908979147672653,0.7887146472930908
157,0,2,43,33,0,0,1,1,1,5.095544815063477,0.05079187452793121,1.0322669744491577
158,1,2,208,26,1,1,1,1,1,4.174365520477295,0.03196534514427185,1.0193462371826172
159,0,1,36,24,1,1,1,1,1,4.576565265655518,0.06771869212388992,1.7839876413345337
160,1,2,182,23,0,0,1,1,1,5.746031761169434,0.02674909681081772,0.990793764591217
161,1,1,138,34,0,0,1,1,1,5.287980079650879,0.04876604303717613,1.4489190578460693
162,0,0,2,33,1,1,1,1,1,3.8493943214416504,0.017751896753907204,0.9557779431343079
163,1,1,139,32,1,1,1,1,1,4.613881587982178,0.07649717479944229,1.426182746887207
164,1,2,190,20,1,1,1,1,1,4.713079452514648,0.01424469519406557,0.9426759481430054
165,0,0,23,29,1,1,1,1,1,2.3351566791534424,0.06395913660526276,1.0835506916046143
166,0,2,57,26,0,0,1,1,1,7.116670608520508,0.02126486785709858,0.8535060882568359
167,1,2,204,15,0,0,1,1,1,9.672985076904297,0.007700301706790924,1.0010719299316406
168,1,2,213,27,0,0,1,1,1,8.87331485748291,0.04313957318663597,1.026785969734192
169,1,0,133,16,1,1,1,1,1,1.663010835647583,0.03994303569197655,0.8345253467559814
170,0,0,2,22,1,1,1,1,1,1.8501253128051758,0.03468312323093414,0.9957762956619263
171,0,2,61,22,0,0,1,1,1,6.424517631530762,0.012539043091237545,0.9004583358764648
172,1,2,160,28,0,0,1,1,1,5.917056560516357,0.013515871949493885,0.868259072303772
173,0,0,17,31,1,1,1,1,1,2.6475603580474854,0.05751170217990875,0.6487923860549927
174,1,2,173,25,0,0,1,1,1,11.0259370803833,0.014780894853174686,0.9662132859230042
175,0,1,36,11,0,0,1,1,1,5.139396667480469,0.03633353114128113,1.9522300958633423
176,0,2,52,26,0,0,1,1,1,6.817269325256348,0.022661011666059494,0.8794099688529968
177,1,2,180,27,0,0,1,1,1,9.063446998596191,0.027772042900323868,0.9587193727493286
178,1,2,145,18,0,0,1,1,1,5.3655571937561035,0.06661084294319153,0.9402185082435608
179,0,0,10,24,1,1,1,1,1,0.9450633525848389,0.02844392880797386,0.8294376730918884
180,1,2,160,16,1,1,1,1,1,4.4738054275512695,0.016300778836011887,0.858199954032898
181,0,1,36,11,1,1,1,1,1,4.982077121734619,0.03848479688167572,1.94723379611969
182,1,2,154,15,0,0,1,1,1,6.8221516609191895,0.017764374613761902,0.8628420233726501
183,1,2,170,26,0,0,1,1,1,5.232222557067871,0.010858125984668732,0.8872668147087097
184,0,1,35,11,1,1,1,1,1,4.890535831451416,0.044278454035520554,1.9619419574737549
185,1,2,179,23,0,0,1,1,1,9.016837120056152,0.02154461480677128,0.8954952359199524
186,1,1,138,34,0,0,1,1,1,5.072971343994141,0.0865030363202095,1.4271858930587769
187,1,0,127,13,1,1,1,1,1,0.8826985359191895,0.02787986770272255,0.585218071937561
188,1,0,115,19,1,1,1,1,1,1.422294020652771,0.07155976444482803,0.704730212688446
189,0,1,35,24,0,0,1,1,1,5.06451416015625,0.05546177178621292,2.068974494934082
190,0,1,36,35,0,0,1,1,1,5.335263729095459,0.04188420996069908,1.929780125617981
191,1,1,138,26,0,0,1,1,1,5.1613850593566895,0.038037512451410294,1.4536900520324707
192,0,0,34,12,0,0,1,1,1,6.581120014190674,0.0393967479467392,1.9642983675003052
193,0,1,36,22,1,1,1,1,1,4.677463531494141,0.05119999125599861,1.8899657726287842
194,0,2,47,22,1,1,1,1,1,4.550350666046143,0.013540377840399742,0.9139050841331482
195,0,0,15,35,1,1,1,1,1,0.7180590033531189,0.1135125607252121,0.8106277585029602
196,0,1,35,29,0,0,1,1,1,5.573138236999512,0.04259901121258736,1.9187790155410767
197,1,0,108,19,1,1,1,1,1,1.1835896968841553,0.022465026006102562,0.8063722252845764
198,1,2,188,15,0,0,1,1,1,7.200424671173096,0.01654503308236599,0.9508830308914185
199,0,0,17,35,1,1,1,1,1,1.3285000324249268,0.04660849645733833,0.7020670771598816
200,0,1,35,26,1,1,1,1,1,4.83180046081543,0.06064138934016228,1.9872500896453857
201,1,0,115,16,1,1,1,1,1,1.2090528011322021,0.033889658749103546,0.687491238117218
202,0,0,31,27,1,1,1,1,1,3.304172992706299,0.039822183549404144,0.5513442158699036
203,0,0,10,20,1,1,1,1,1,2.4614241123199463,0.02458370104432106,0.8499956130981445
204,0,2,64,31,1,1,1,1,1,3.5518229007720947,0.01769363507628441,0.9046202301979065
205,0,2,59,29,0,0,1,1,1,9.03174114227295,0.02491498552262783,0.9255802035331726
206,1,1,139,25,1,1,1,1,1,4.748804569244385,0.029155932366847992,1.5593347549438477
207,1,1,139,30,1,1,1,1,1,4.673462390899658,0.02765023708343506,1.4822356700897217
208,0,0,7,17,1,1,1,1,1,1.0332067012786865,0.01257382333278656,0.9191046953201294
209,1,0,113,35,1,1,1,1,1,1.089326024055481,0.06318853795528412,0.721810519695282
210,0,1,35,16,0,0,1,1,1,5.090309143066406,0.030457766726613045,1.9950273036956787
211,0,0,4,15,1,1,1,1,1,1.556200623512268,0.021486161276698112,0.9796537756919861
212,0,0,7,25,1,1,1,1,1,3.887556552886963,0.013690916821360588,0.9260894656181335
213,1,0,115,20,1,1,1,1,1,1.0518455505371094,0.046065814793109894,0.6229215264320374
214,0,0,10,16,1,1,1,1,1,0.7762153744697571,0.021382790058851242,0.8572750091552734
215,0,2,57,20,0,0,1,1,1,10.465006828308105,0.010327700525522232,0.9404606223106384
216,1,0,133,34,1,1,1,1,1,1.338300108909607,0.050624385476112366,0.7185972929000854
217,0,0,33,27,1,1,1,1,1,1.801828384399414,0.057707734405994415,0.7187781929969788
218,0,0,4,31,1,1,1,1,1,3.2108874320983887,0.07460306584835052,0.9774230718612671
219,1,1,138,33,0,0,1,1,1,5.226844787597656,0.08171144127845764,1.3478845357894897
220,0,2,61,31,0,0,1,1,1,5.7126665115356445,0.02792379818856716,0.9113559722900391
221,0,0,19,27,1,1,1,1,1,1.2903337478637695,0.07934273034334183,0.5823712348937988
222,1,1,139,31,1,1,1,1,1,4.834558486938477,0.042239829897880554,1.4742815494537354
223,0,1,36,33,0,0,1,1,1,5.315676689147949,0.048886850476264954,1.946345567703247
224,0,0,33,16,1,1,1,1,1,1.6754837036132812,0.02532600611448288,0.5880500674247742
225,1,0,114,35,1,1,1,1,1,0.863477349281311,0.05586941912770271,0.5968784689903259
226,1,2,204,30,0,0,1,1,1,5.978129863739014,0.013166269287467003,1.0057930946350098
227,1,2,162,19,0,0,1,1,1,10.492511749267578,0.017720194533467293,0.8434141278266907
228,0,1,36,13,1,1,1,1,1,4.464536190032959,0.04500561207532883,2.000265121459961
229,0,1,35,10,1,1,1,1,1,4.831468105316162,0.031480252742767334,1.9242660999298096
230,0,0,1,11,1,1,1,1,1,1.5963077545166016,0.02330089546740055,1.0545815229415894
231,1,0,118,24,1,1,1,1,1,1.7808315753936768,0.05861322581768036,0.8794988989830017
232,1,0,102,28,1,1,1,1,1,1.8145415782928467,0.01709395833313465,0.9754839539527893
233,1,1,139,34,1,1,1,1,1,4.680099964141846,0.049446094781160355,1.4063597917556763
234,0,1,35,21,0,0,1,1,1,5.023449897766113,0.03726296126842499,2.084298610687256
235,0,1,35,28,1,1,1,1,1,4.7785139083862305,0.060108084231615067,1.8948779106140137
236,0,1,36,10,0,0,1,1,1,5.0479655265808105,0.024931322783231735,1.9281988143920898
237,0,2,39,34,1,1,1,1,1,4.315889358520508,0.11259423196315765,1.2845499515533447
238,0,2,75,32,1,1,1,1,1,4.8745927810668945,0.018380116671323776,0.9893814921379089
239,0,0,2,19,1,1,1,1,1,1.8362022638320923,0.05097190663218498,1.0867432355880737
240,0,2,56,23,0,0,1,1,1,6.27371883392334,0.020797694101929665,0.8900904059410095
241,0,0,13,24,1,1,1,1,1,0.5976887941360474,0.029230337589979172,0.7702851295471191
242,0,1,36,13,0,0,1,1,1,6.182440280914307,0.03902961686253548,1.9827415943145752
243,1,2,147,20,0,0,1,1,1,6.205760478973389,0.018569640815258026,0.8841038346290588
244,1,0,120,35,1,1,1,1,1,2.2884533405303955,0.05592842400074005,1.0043200254440308
245,0,2,37,26,0,0,1,1,1,9.387218475341797,0.07358094304800034,1.9264808893203735
246,0,1,36,30,0,0,1,1,1,5.561983585357666,0.0698583647608757,2.0794756412506104
247,0,2,43,26,1,1,1,1,1,2.1666464805603027,0.028532424941658974,0.994399905204773
248,1,0,115,34,1,1,1,1,1,1.100848913192749,0.06633086502552032,0.7222647070884705
249,0,2,57,29,1,1,1,1,1,2.3437047004699707,0.031164925545454025,0.87225341796875
250,1,0,105,27,1,1,1,1,1,2.5579183101654053,0.037082869559526443,0.9712491631507874
251,1,0,101,21,1,1,1,1,1,1.3956360816955566,0.04293481633067131,0.9586628079414368
252,1,2,163,21,0,0,1,1,1,5.64812707901001,0.02457355707883835,0.8515437245368958
253,1,2,151,22,1,1,1,1,1,4.141042709350586,0.018142079934477806,0.9017537832260132
254,1,0,127,29,1,1,1,1,1,1.3086187839508057,0.07231009006500244,0.5807815790176392
255,1,0,110,32,1,1,1,1,1,4.384493350982666,0.02944130077958107,0.7828975319862366
256,0,1,36,25,0,0,1,1,1,5.955058574676514,0.0461147278547287,1.8976492881774902
257,1,0,128,31,1,1,1,1,1,0.957672119140625,0.04426080361008644,0.540900707244873
258,1,0,109,28,1,1,1,1,1,1.164163589477539,0.032627496868371964,0.7860571146011353
259,0,0,6,26,1,1,1,1,1,2.8147878646850586,0.016855012625455856,0.9777879118919373
260,0,1,36,33,1,1,1,1,1,4.901677131652832,0.1085432767868042,1.8237955570220947
261,0,2,41,11,1,1,1,1,1,2.9123761653900146,0.034574683755636215,1.0453053712844849
262,0,2,65,28,0,0,1,1,1,7.401886940002441,0.011349070817232132,0.9055406451225281
263,0,0,1,24,1,1,1,1,1,2.7255055904388428,0.05227603763341904,1.1359291076660156
264,1,0,104,11,1,1,1,1,1,1.1954439878463745,0.020422566682100296,0.9040862917900085
265,1,0,118,32,1,1,1,1,1,2.155435800552368,0.0898418202996254,1.076845645904541
266,1,0,98,23,1,1,1,1,1,4.459552764892578,0.04933202639222145,1.0926153659820557
267,0,1,36,34,0,0,1,1,1,5.5582804679870605,0.06474436819553375,1.867995023727417
268,1,1,139,23,1,1,1,1,1,4.542192459106445,0.04041816294193268,1.4119200706481934
269,1,2,168,14,0,0,1,1,1,8.417816162109375,0.01824190653860569,0.9459023475646973
270,1,0,112,24,1,1,1,1,1,0.903700590133667,0.032258883118629456,0.6806761622428894
271,1,0,134,35,1,1,1,1,1,1.7287266254425049,0.02498246170580387,0.7266790270805359
272,1,0,132,30,1,1,1,1,1,1.2586283683776855,0.04208679497241974,0.6936674118041992
273,0,2,81,18,0,0,1,1,1,13.201318740844727,0.022135641425848007,0.9930325746536255
274,1,0,108,26,1,1,1,1,1,1.8920111656188965,0.025448013097047806,0.8219498991966248
275,1,1,139,24,1,1,1,1,1,4.713663101196289,0.044571712613105774,1.535342812538147
276,0,2,63,30,0,0,1,1,1,6.184450149536133,0.007499085273593664,0.8884954452514648
277,1,1,138,17,0,0,1,1,1,5.362971305847168,0.027933446690440178,1.5396426916122437
278,0,0,21,17,1,1,1,1,1,1.310502052307129,0.0749925971031189,0.8214448094367981
279,1,1,139,26,1,1,1,1,1,4.611283779144287,0.03567694500088692,1.4585932493209839
280,1,0,99,10,1,1,1,1,1,3.0011301040649414,0.02069457806646824,1.0133579969406128
281,0,2,68,10,0,0,1,1,1,10.544211387634277,0.015205505304038525,0.9437556862831116
282,0,1,35,19,0,0,1,1,1,5.155306816101074,0.03290801867842674,1.8938653469085693
283,1,1,138,27,0,0,1,1,1,5.246767520904541,0.055581677705049515,1.514710545539856
284,1,2,213,17,0,0,1,1,1,8.415026664733887,0.013713431544601917,1.0108672380447388
285,0,1,35,23,0,0,1,1,1,5.328078269958496,0.06546714901924133,1.8187284469604492
286,1,1,139,24,1,1,1,1,1,4.795670032501221,0.03721440210938454,1.5469350814819336
287,1,2,159,26,0,0,1,1,1,6.798984527587891,0.010797285474836826,0.8570310473442078
288,0,1,35,15,1,1,1,1,1,4.923999309539795,0.03961893543601036,2.032627820968628
289,1,0,132,32,1,1,1,1,1,1.3997554779052734,0.02947617881000042,0.7603451609611511
290,0,2,67,34,0,0,1,1,1,5.785245895385742,0.026650134474039078,0.9080736637115479
291,0,1,36,30,1,1,1,1,1,4.536778450012207,0.048592351377010345,1.9077038764953613
292,0,1,35,16,0,0,1,1,1,6.236288547515869,0.047126926481723785,1.9138623476028442
293,1,1,139,14,1,1,1,1,1,4.779479503631592,0.042258698493242264,1.4676681756973267
294,1,1,138,26,0,0,1,1,1,5.014519214630127,0.09811708331108093,1.4649479389190674
295,0,2,77,15,0,0,1,1,1,11.766168594360352,0.009480460546910763,0.9478870034217834
296,1,1,139,24,1,1,1,1,1,4.7385945320129395,0.07590239495038986,1.4814616441726685
297,0,1,35,14,0,0,1,1,1,5.507523059844971,0.02284827083349228,1.9678046703338623
298,1,0,124,29,1,1,1,1,1,2.727128744125366,0.08661162853240967,1.0527148246765137
