candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
32,0,0,27,3,1,1,1,1,1,4.065581798553467,0.016705187037587166,1.042734146118164
33,1,0,65,4,0,0,1,1,1,10.987607955932617,0.016926147043704987,1.0424625873565674
34,1,0,86,15,1,1,1,1,1,4.903564929962158,0.04523229971528053,1.0070189237594604
35,1,0,95,15,0,0,1,1,1,6.085043907165527,0.055804505944252014,1.1855136156082153
36,1,2,108,12,1,1,1,1,1,1.1317214965820312,0.0304095521569252,0.9712403416633606
37,0,1,39,3,1,1,1,1,1,4.798913478851318,0.02445857599377632,1.20699942111969
38,1,0,88,8,0,0,1,1,1,9.66164493560791,0.02641371265053749,1.004372239112854
39,0,1,39,8,1,1,1,1,1,4.767869472503662,0.037559349089860916,1.2269686460494995
40,1,2,121,9,1,1,1,1,1,2.7193260192871094,0.023395204916596413,0.9930351972579956
41,0,2,50,14,1,1,1,1,1,3.6153781414031982,0.034831833094358444,0.6999043226242065
42,0,0,35,7,1,1,1,1,1,3.0851004123687744,0.0306119155138731,0.9698561429977417
43,1,1,103,4,1,1,1,1,1,4.470459938049316,0.023076210170984268,1.168069839477539
44,1,1,104,12,1,1,1,1,1,4.198019981384277,0.04281115159392357,1.1834638118743896
45,0,0,36,14,0,0,1,1,1,8.288809776306152,0.05996977910399437,0.950446605682373
46,0,2,53,9,0,0,1,1,1,5.051829814910889,0.02686571702361107,0.7854378819465637
47,0,2,60,11,1,1,1,1,1,1.7996621131896973,0.023432843387126923,0.7337000370025635
48,0,1,38,9,1,1,1,1,1,4.469147205352783,0.047282714396715164,1.1846266984939575
49,0,0,20,10,1,1,1,1,1,3.5844171047210693,0.026702124625444412,1.0043137073516846
50,0,2,55,14,1,1,1,1,1,4.233899116516113,0.028711533173918724,0.6881046295166016
51,0,1,38,13,1,1,1,1,1,4.482422351837158,0.06075247749686241,1.264383316040039
52,0,2,55,6,1,1,1,1,1,2.4115073680877686,0.02298552356660366,0.809005856513977
53,0,1,39,5,1,1,1,1,1,4.813794136047363,0.030035728588700294,1.241780400276184
54,1,0,65,10,0,0,1,1,1,9.766182899475098,0.030345434322953224,1.0799075365066528
55,1,1,103,6,1,1,1,1,1,4.506885051727295,0.030374161899089813,1.1793222427368164
56,0,0,33,10,1,1,1,1,1,2.2613525390625,0.03142460435628891,0.9557042121887207
57,1,1,104,9,1,1,1,1,1,4.205530166625977,0.03982644900679588,1.1918678283691406
58,0,2,58,15,1,1,1,1,1,2.726389169692993,0.03531613573431969,0.6895996332168579
59,0,1,38,13,1,1,1,1,1,4.433043956756592,0.05691153183579445,1.1963452100753784
60,0,2,61,10,1,1,1,1,1,2.8615927696228027,0.025691797956824303,0.6926150918006897
61,1,2,108,7,1,1,1,1,1,1.6904115676879883,0.028979532420635223,1.0682735443115234
62,0,1,39,14,1,1,1,1,1,4.741818428039551,0.04992850497364998,1.2885768413543701
63,0,0,37,6,0,0,1,1,1,11.365949630737305,0.07279811054468155,1.2379236221313477
64,1,0,100,14,0,0,1,1,1,8.431843757629395,0.0297272689640522,0.9397055506706238
65,1,1,104,8,1,1,1,1,1,4.144137859344482,0.03519001230597496,1.171882152557373
66,1,2,106,10,1,1,1,1,1,1.8082250356674194,0.04341058433055878,1.0795809030532837
67,1,0,76,13,0,0,1,1,1,5.81386661529541,0.02068266086280346,1.0400956869125366
68,0,0,20,6,1,1,1,1,1,2.4026272296905518,0.021422358229756355,1.027589201927185
69,1,1,103,10,1,1,1,1,1,4.520833969116211,0.030840406194329262,1.1999692916870117
70,1,2,115,15,1,1,1,1,1,3.1069719791412354,0.03645309433341026,1.1183085441589355
71,0,2,63,8,1,1,1,1,1,1.4693593978881836,0.028216615319252014,0.7766539454460144
72,1,2,108,10,1,1,1,1,1,1.1773937940597534,0.03268237039446831,1.0035920143127441
73,1,2,113,4,1,1,1,1,1,2.926154136657715,0.01657990925014019,1.023017168045044
74,0,2,46,13,1,1,1,1,1,1.663547396659851,0.03266219049692154,0.8061726093292236
75,1,2,118,15,1,1,1,1,1,1.1178696155548096,0.030279457569122314,0.9968491792678833
76,0,1,38,3,1,1,1,1,1,4.507819175720215,0.024766502901911736,1.2182708978652954
77,1,0,81,4,1,1,1,1,1,2.673001289367676,0.019530251622200012,1.0437159538269043
78,0,2,47,13,1,1,1,1,1,1.0826635360717773,0.039431892335414886,0.7405061721801758
79,0,0,7,13,0,0,1,1,1,7.025313854217529,0.030467482283711433,1.1324809789657593
80,0,1,39,14,1,1,1,1,1,4.87266731262207,0.047089897096157074,1.197558879852295
81,1,2,117,4,1,1,1,1,1,2.0694351196289062,0.016075359657406807,1.022238850593567
82,0,0,37,15,0,0,1,1,1,11.340489387512207,0.10445332527160645,1.1047075986862183
83,0,0,35,10,1,1,1,1,1,4.537972927093506,0.03252226486802101,0.9370042681694031
84,0,0,27,10,0,0,1,1,1,5.052219867706299,0.04136862978339195,1.0740209817886353
85,0,1,39,14,1,1,1,1,1,4.735471725463867,0.04664970934391022,1.2033077478408813
86,1,1,103,8,1,1,1,1,1,4.553630352020264,0.0320667028427124,1.1626328229904175
87,0,1,39,3,1,1,1,1,1,4.760707855224609,0.021932201460003853,1.1998627185821533
88,1,1,103,3,1,1,1,1,1,4.524697780609131,0.02560150809586048,1.2081912755966187
89,1,2,112,9,1,1,1,1,1,3.573184013366699,0.022445891052484512,1.111680269241333
90,1,2,109,4,1,1,1,1,1,0.9331750869750977,0.022403264418244362,0.9971832036972046
91,0,2,45,6,1,1,1,1,1,1.696251630783081,0.027953358367085457,0.7924844026565552
92,0,2,59,8,1,1,1,1,1,1.1681866645812988,0.023876337334513664,0.6908808946609497
93,1,1,103,12,1,1,1,1,1,4.470060348510742,0.04044549539685249,1.2083992958068848
94,0,0,27,13,1,1,1,1,1,4.064816474914551,0.04510471969842911,1.056363821029663
95,0,1,39,6,1,1,1,1,1,4.787851810455322,0.03424888849258423,1.2110271453857422
96,1,1,104,6,1,1,1,1,1,4.174284934997559,0.027574118226766586,1.1682437658309937
97,1,1,104,11,1,1,1,1,1,4.248098373413086,0.04880513250827789,1.1527804136276245
98,1,2,118,11,1,1,1,1,1,1.10795259475708,0.026605891063809395,0.9895358085632324
99,1,1,103,3,1,1,1,1,1,4.472543716430664,0.026293979957699776,1.173601508140564
100,0,0,12,12,1,1,1,1,1,3.2619833946228027,0.02943612076342106,1.106026530265808
101,1,1,103,7,1,1,1,1,1,4.552555561065674,0.03465903177857399,1.1870946884155273
102,0,1,38,6,1,1,1,1,1,4.536004543304443,0.029774174094200134,1.2971071004867554
103,1,1,104,3,1,1,1,1,1,4.158059120178223,0.02620893344283104,1.1995266675949097
104,1,0,95,15,0,0,1,1,1,8.462860107421875,0.03195296600461006,1.0081894397735596
105,1,2,116,10,1,1,1,1,1,2.5252580642700195,0.024690402671694756,1.0603421926498413
106,1,0,90,9,1,1,1,1,1,4.879504680633545,0.035720136016607285,0.9968409538269043
107,1,2,116,9,1,1,1,1,1,3.753042221069336,0.023994887247681618,1.0966829061508179
108,1,1,103,4,1,1,1,1,1,4.4552202224731445,0.022560125216841698,1.170772671699524
109,1,2,117,8,1,1,1,1,1,2.5997328758239746,0.028460491448640823,1.1137396097183228
110,0,0,32,14,0,0,1,1,1,5.296039581298828,0.06145026907324791,1.3691905736923218
111,1,0,98,10,1,1,1,1,1,3.5648274421691895,0.02564886398613453,0.9473059177398682
112,1,1,103,5,1,1,1,1,1,4.525468349456787,0.023972218856215477,1.1982489824295044
113,1,2,113,10,1,1,1,1,1,4.063501358032227,0.027237510308623314,1.1005667448043823
114,0,1,39,8,1,1,1,1,1,4.775206565856934,0.03520846739411354,1.2002266645431519
115,0,1,39,3,1,1,1,1,1,4.8467278480529785,0.02112654224038124,1.2130402326583862
116,0,1,38,8,1,1,1,1,1,4.547762870788574,0.044072385877370834,1.251023292541504
117,0,0,24,10,0,0,1,1,1,7.378002166748047,0.03143652528524399,1.0295482873916626
118,1,0,83,10,0,0,1,1,1,6.907435417175293,0.03118148073554039,1.0371730327606201
119,0,0,8,3,0,0,1,1,1,9.220723152160645,0.016554096713662148,1.0787872076034546
120,0,2,51,12,1,1,1,1,1,4.487595558166504,0.03258829936385155,0.7134723663330078
121,0,2,63,10,0,0,1,1,1,7.670398712158203,0.02929367870092392,0.7856220006942749
122,1,0,67,13,0,0,1,1,1,9.41239070892334,0.02633996680378914,1.0441995859146118
123,0,1,38,12,1,1,1,1,1,4.493494510650635,0.05279412120580673,1.2539496421813965
124,0,0,31,6,0,0,1,1,1,13.006288528442383,0.029892971739172935,1.3844971656799316
125,0,2,48,9,1,1,1,1,1,0.6573765277862549,0.026289287954568863,0.7470640540122986
126,0,2,42,11,1,1,1,1,1,1.874908685684204,0.033276233822107315,1.0415048599243164
127,1,0,101,11,1,1,1,1,1,4.7605109214782715,0.02619226835668087,0.9481073617935181
128,1,2,119,8,1,1,1,1,1,3.499143123626709,0.024460677057504654,1.0308479070663452
129,1,0,91,14,1,1,1,1,1,4.9264607429504395,0.03887000307440758,1.1524097919464111
130,0,2,61,4,1,1,1,1,1,2.8330159187316895,0.014690699055790901,0.7012662291526794
131,1,0,92,6,1,1,1,1,1,3.977031946182251,0.02047131583094597,0.9631192684173584
132,0,0,5,5,0,0,1,1,1,6.685510635375977,0.02070053480565548,1.1495163440704346
133,0,1,38,10,1,1,1,1,1,4.412027835845947,0.05105570703744888,1.1757893562316895
134,1,2,112,13,1,1,1,1,1,2.1147048473358154,0.027916446328163147,1.0124921798706055
135,0,2,50,11,1,1,1,1,1,0.7181907296180725,0.02873813919723034,0.749267041683197
136,0,1,38,9,1,1,1,1,1,4.56353235244751,0.0388634167611599,1.2636667490005493
137,0,1,39,10,1,1,1,1,1,4.69028377532959,0.05084427446126938,1.1607000827789307
138,1,1,104,7,1,1,1,1,1,4.273524761199951,0.02840477041900158,1.1675641536712646
139,1,2,110,9,1,1,1,1,1,2.686206102371216,0.028357258066534996,1.0078420639038086
140,1,0,90,8,1,1,1,1,1,3.633945941925049,0.0313718244433403,0.9946406483650208
141,1,2,115,8,1,1,1,1,1,1.477130651473999,0.02045319601893425,1.0355143547058105
142,0,0,22,10,1,1,1,1,1,3.6357245445251465,0.025923626497387886,1.0560996532440186
143,1,1,103,9,1,1,1,1,1,4.483756065368652,0.03479932248592377,1.1537039279937744
144,1,2,109,14,1,1,1,1,1,1.0227704048156738,0.032509688287973404,1.0348914861679077
145,0,1,38,5,1,1,1,1,1,4.526429176330566,0.02690788358449936,1.23809015750885
146,1,2,115,9,1,1,1,1,1,1.7259693145751953,0.02528969570994377,1.0177955627441406
147,1,1,103,6,1,1,1,1,1,4.562594890594482,0.030048813670873642,1.2062993049621582
148,1,1,103,3,1,1,1,1,1,4.466048717498779,0.021019643172621727,1.1842886209487915
149,1,0,68,3,0,0,1,1,1,8.09323787689209,0.016421804204583168,1.0769425630569458
150,1,1,103,10,1,1,1,1,1,4.514656066894531,0.03957577794790268,1.2009522914886475
151,0,1,39,12,1,1,1,1,1,4.717272758483887,0.0478835254907608,1.1816797256469727
152,0,2,53,15,1,1,1,1,1,2.2655272483825684,0.03124293126165867,0.685850977897644
153,1,0,89,4,0,0,1,1,1,7.81818151473999,0.022752637043595314,0.9621707201004028
154,0,2,46,15,1,1,1,1,1,1.139927625656128,0.0388183668255806,0.7499579787254333
155,0,0,26,10,1,1,1,1,1,1.887881875038147,0.03693312406539917,0.9838272929191589
156,0,1,38,3,1,1,1,1,1,4.540755271911621,0.024415789172053337,1.2340288162231445
157,0,1,38,7,1,1,1,1,1,4.488514423370361,0.04483037069439888,1.2208967208862305
158,0,0,21,9,1,1,1,1,1,3.931936025619507,0.02537708729505539,1.079690933227539
159,0,1,39,12,1,1,1,1,1,4.698957920074463,0.0462009459733963,1.2347514629364014
160,0,0,13,14,0,0,1,1,1,6.510247707366943,0.029356924816966057,1.0875029563903809
161,1,1,103,12,1,1,1,1,1,4.529487609863281,0.04275191202759743,1.2196458578109741
162,1,1,104,8,1,1,1,1,1,4.973326206207275,0.037605125457048416,1.1874310970306396
163,0,2,43,12,1,1,1,1,1,1.8146854639053345,0.03631742671132088,0.8793783187866211
164,0,0,3,15,1,1,1,1,1,4.003738880157471,0.03377174213528633,1.0582376718521118
165,0,0,10,7,0,0,1,1,1,11.749550819396973,0.027833733707666397,1.0566951036453247
166,0,0,5,13,1,1,1,1,1,4.78217077255249,0.032423585653305054,1.0405861139297485
167,0,2,64,5,1,1,1,1,1,1.4113049507141113,0.019660500809550285,0.7316762804985046
168,0,0,12,3,1,1,1,1,1,3.5456020832061768,0.018088415265083313,1.0626908540725708
169,1,0,81,15,1,1,1,1,1,3.265071392059326,0.03294439986348152,1.113959789276123
170,0,0,7,10,0,0,1,1,1,10.308947563171387,0.033099863678216934,1.0715970993041992
171,1,2,105,3,0,0,1,1,1,5.281250953674316,0.02525409497320652,1.21734619140625
172,0,1,38,10,1,1,1,1,1,4.456728458404541,0.047190457582473755,1.28372323513031
173,1,2,113,5,1,1,1,1,1,4.1490254402160645,0.02106722630560398,1.0994925498962402
174,1,2,112,6,1,1,1,1,1,2.9474520683288574,0.02007834054529667,1.0270709991455078
175,0,0,24,14,0,0,1,1,1,8.38680362701416,0.041559331119060516,1.0291588306427002
176,0,2,51,13,1,1,1,1,1,1.8193984031677246,0.037638504058122635,0.8112834692001343
177,1,0,91,10,1,1,1,1,1,4.235912322998047,0.03100527450442314,1.0240232944488525
178,1,2,117,13,1,1,1,1,1,4.936494827270508,0.03926130011677742,1.1388570070266724
179,1,2,112,13,1,1,1,1,1,4.243715763092041,0.04205366596579552,1.0486705303192139
180,1,1,103,11,1,1,1,1,1,4.595969200134277,0.04068706929683685,1.1850075721740723
181,0,1,39,3,1,1,1,1,1,4.796996116638184,0.02152935042977333,1.2185920476913452
182,0,1,39,13,1,1,1,1,1,4.756565570831299,0.051697276532649994,1.2998757362365723
183,0,2,50,13,1,1,1,1,1,1.833484172821045,0.03905922546982765,0.7228571772575378
184,1,0,82,3,1,1,1,1,1,4.271675109863281,0.0179442185908556,1.015059232711792
185,0,0,8,10,0,0,1,1,1,9.913722038269043,0.02951427549123764,1.1056915521621704
186,0,0,28,7,1,1,1,1,1,3.9452202320098877,0.02809150330722332,1.164298415184021
187,0,1,39,8,1,1,1,1,1,4.773556232452393,0.0367494598031044,1.2155998945236206
188,0,0,7,4,0,0,1,1,1,7.095833778381348,0.019154949113726616,1.0592482089996338
189,1,0,101,14,1,1,1,1,1,4.441424369812012,0.03797096014022827,0.8852314352989197
190,0,1,39,4,1,1,1,1,1,4.774390697479248,0.0255875363945961,1.2044087648391724
191,0,0,29,8,1,1,1,1,1,4.983432292938232,0.0357070229947567,1.310336947441101
192,0,0,4,4,0,0,1,1,1,9.306242942810059,0.01678617298603058,1.0948865413665771
193,0,1,38,13,1,1,1,1,1,4.523931980133057,0.049723174422979355,1.2567065954208374
194,1,0,100,9,0,0,1,1,1,7.976117134094238,0.02504710666835308,0.9471248388290405
195,1,2,107,10,1,1,1,1,1,1.6037230491638184,0.04679705575108528,1.0582407712936401
196,1,0,72,4,1,1,1,1,1,4.96547794342041,0.01930014230310917,1.048835277557373
197,1,2,113,9,1,1,1,1,1,3.651759624481201,0.025485940277576447,1.1264252662658691
198,0,1,39,6,1,1,1,1,1,4.782975673675537,0.029467711225152016,1.2230417728424072
199,0,1,39,15,1,1,1,1,1,4.896058559417725,0.061928488314151764,1.2555757761001587
200,0,2,45,4,1,1,1,1,1,1.5785777568817139,0.01962023414671421,0.7943927645683289
201,0,1,38,8,1,1,1,1,1,4.52049446105957,0.04199753701686859,1.2013509273529053
202,1,1,103,15,1,1,1,1,1,4.540890216827393,0.04731066897511482,1.2083096504211426
203,1,1,103,8,1,1,1,1,1,4.435452938079834,0.03282365947961807,1.2185908555984497
204,0,1,39,14,1,1,1,1,1,4.7719902992248535,0.05323680490255356,1.2253901958465576
205,1,1,104,13,1,1,1,1,1,4.2163920402526855,0.060193128883838654,1.21988844871521
206,1,2,112,15,0,0,1,1,1,5.648745059967041,0.0343630351126194,1.0600749254226685
207,0,2,50,5,0,0,1,1,1,5.800375938415527,0.018038442358374596,0.6958573460578918
208,1,2,110,12,1,1,1,1,1,1.570678472518921,0.03933871164917946,1.0260019302368164
209,0,1,39,14,1,1,1,1,1,4.740664005279541,0.04849527031183243,1.236850619316101
210,1,1,103,6,1,1,1,1,1,4.368765354156494,0.027607539668679237,1.180336833000183
211,0,2,53,3,0,0,1,1,1,5.85423469543457,0.014868194237351418,0.6922416090965271
212,1,1,103,13,1,1,1,1,1,4.499485492706299,0.04137655347585678,1.2324250936508179
213,0,2,52,13,1,1,1,1,1,1.4855396747589111,0.031565986573696136,0.6736224889755249
214,1,1,104,15,1,1,1,1,1,4.296297073364258,0.05681294575333595,1.2117037773132324
215,0,1,38,3,1,1,1,1,1,4.510505676269531,0.02956235408782959,1.1733808517456055
216,0,0,15,7,0,0,1,1,1,6.243746280670166,0.02341213822364807,1.0533450841903687
217,1,2,107,5,1,1,1,1,1,1.3638830184936523,0.024522356688976288,0.9756352305412292
218,0,0,25,5,0,0,1,1,1,5.230074405670166,0.018536049872636795,1.0053013563156128
219,1,1,104,14,1,1,1,1,1,4.196632385253906,0.049859315156936646,1.23963463306427
220,1,1,104,15,1,1,1,1,1,4.266790866851807,0.045421965420246124,1.1903342008590698
221,0,2,61,7,1,1,1,1,1,2.459690570831299,0.018400998786091805,0.718520998954773
222,0,0,37,4,0,0,1,1,1,7.537529468536377,0.05587051436305046,1.225690245628357
223,0,0,37,6,0,0,1,1,1,11.45759105682373,0.06974947452545166,1.2909386157989502
224,0,2,41,10,1,1,1,1,1,3.017307996749878,0.06612417846918106,1.2080727815628052
225,1,0,101,9,0,0,1,1,1,8.127814292907715,0.034758470952510834,0.9089258909225464
226,1,1,103,13,1,1,1,1,1,4.452467441558838,0.054579563438892365,1.1647369861602783
227,1,2,116,14,1,1,1,1,1,4.320457935333252,0.03543541580438614,1.0175005197525024
228,0,2,47,8,1,1,1,1,1,0.8862595558166504,0.026516735553741455,0.7605100274085999
229,1,2,106,4,1,1,1,1,1,1.9882744550704956,0.03416527435183525,1.049107313156128
230,0,2,53,7,1,1,1,1,1,3.4381043910980225,0.03367772325873375,0.7017770409584045
231,0,2,49,14,1,1,1,1,1,1.0100698471069336,0.030773574486374855,0.6881576180458069
232,0,0,26,5,1,1,1,1,1,2.7622153759002686,0.01715158484876156,1.0405696630477905
233,1,0,76,7,0,0,1,1,1,5.222959518432617,0.022052278742194176,1.0065239667892456
234,1,0,66,15,0,0,1,1,1,6.596871376037598,0.034830909222364426,1.0815551280975342
235,1,1,103,8,1,1,1,1,1,4.49399995803833,0.02540953829884529,1.1988146305084229
236,0,2,63,14,1,1,1,1,1,4.570094108581543,0.03143366053700447,0.8270766735076904
237,0,2,57,5,1,1,1,1,1,4.799563884735107,0.0173608660697937,0.7379562854766846
238,0,2,52,6,1,1,1,1,1,3.6715614795684814,0.021342674270272255,0.6962761878967285
239,0,0,4,12,0,0,1,1,1,5.864295959472656,0.03166000917553902,1.086124300956726
240,1,0,76,15,1,1,1,1,1,4.545433521270752,0.026503633707761765,1.0535287857055664
241,1,0,100,8,0,0,1,1,1,7.782021522521973,0.026975367218255997,0.9534974694252014
242,1,2,119,9,1,1,1,1,1,2.5557518005371094,0.024842437356710434,1.0892024040222168
243,0,0,7,15,0,0,1,1,1,8.76449966430664,0.02075403556227684,1.0670576095581055
244,1,0,74,6,1,1,1,1,1,4.439164161682129,0.019133424386382103,1.081519365310669
245,1,1,103,6,1,1,1,1,1,4.4911112785339355,0.0258182343095541,1.168988585472107
246,1,1,103,10,1,1,1,1,1,4.516907215118408,0.03851554915308952,1.191619634628296
247,0,1,39,15,1,1,1,1,1,4.770879745483398,0.05666465312242508,1.191074013710022
248,1,1,103,12,1,1,1,1,1,4.545071125030518,0.035153914242982864,1.2154748439788818
249,1,2,117,6,1,1,1,1,1,2.082705497741699,0.020476145669817924,1.0115164518356323
250,1,2,120,3,1,1,1,1,1,3.342561721801758,0.013715443201363087,0.9820611476898193
251,1,2,111,3,1,1,1,1,1,3.859344720840454,0.018731921911239624,1.028663992881775
252,1,0,92,6,1,1,1,1,1,2.6436245441436768,0.028179790824651718,0.9672823548316956
253,0,0,35,15,0,0,1,1,1,5.0959014892578125,0.03931063041090965,0.9851988554000854
254,0,2,43,14,1,1,1,1,1,1.7770839929580688,0.04021819680929184,0.8583186864852905
255,0,1,39,13,1,1,1,1,1,4.850950241088867,0.05056237429380417,1.2008923292160034
256,0,2,41,8,1,1,1,1,1,4.053761005401611,0.04071195796132088,1.2130650281906128
257,1,1,104,8,1,1,1,1,1,4.193417549133301,0.03423532843589783,1.1889094114303589
258,0,0,6,13,0,0,1,1,1,7.318516731262207,0.03120284155011177,1.120905876159668
259,1,2,113,10,1,1,1,1,1,3.1502485275268555,0.033685050904750824,1.1412653923034668
260,1,1,104,9,1,1,1,1,1,4.214715480804443,0.038066599518060684,1.1376770734786987
261,0,2,64,11,0,0,1,1,1,6.402538776397705,0.032608747482299805,0.7557876706123352
262,0,2,64,13,1,1,1,1,1,1.6701327562332153,0.028554635122418404,0.7333027124404907
263,1,2,113,3,1,1,1,1,1,2.0537781715393066,0.016409920528531075,1.0251750946044922
264,0,0,17,10,0,0,1,1,1,7.000216484069824,0.02593289688229561,1.0644398927688599
265,0,2,57,5,1,1,1,1,1,1.7886924743652344,0.018334124237298965,0.7203287482261658
266,0,1,39,10,1,1,1,1,1,4.783900260925293,0.04380069300532341,1.290633201599121
267,1,2,120,3,0,0,1,1,1,7.161212921142578,0.012769658118486404,1.0544883012771606
268,1,0,80,9,0,0,1,1,1,6.3139238357543945,0.027033908292651176,1.0633875131607056
269,1,1,103,13,1,1,1,1,1,4.49227237701416,0.04391603171825409,1.2003122568130493
270,0,0,4,15,0,0,1,1,1,6.162557601928711,0.03492327407002449,1.0896849632263184
271,1,0,97,3,1,1,1,1,1,2.7787411212921143,0.016546985134482384,0.9845298528671265
272,1,1,104,5,1,1,1,1,1,4.174445629119873,0.02535594254732132,1.182687759399414
273,1,0,69,7,0,0,1,1,1,5.339455604553223,0.02367369830608368,1.0311305522918701
274,0,0,29,7,0,0,1,1,1,8.575407981872559,0.0322267971932888,1.402679443359375
275,0,2,46,6,1,1,1,1,1,1.3620868921279907,0.024558793753385544,0.7884629964828491
276,0,0,33,12,0,0,1,1,1,5.0821428298950195,0.041508402675390244,0.9992946982383728
277,0,1,38,14,1,1,1,1,1,4.522500514984131,0.05880395323038101,1.285048246383667
278,1,0,96,12,0,0,1,1,1,5.767886161804199,0.0400686115026474,0.9477594494819641
279,0,0,37,4,0,0,1,1,1,8.400961875915527,0.05559235438704491,1.2334716320037842
280,0,0,11,5,1,1,1,1,1,3.691662311553955,0.019177859649062157,1.060804009437561
281,0,2,60,13,1,1,1,1,1,1.1651372909545898,0.025038762018084526,0.7151638269424438
282,1,0,74,4,0,0,1,1,1,5.21268367767334,0.01764385588467121,1.0439845323562622
283,1,0,88,5,0,0,1,1,1,8.92545223236084,0.020287571474909782,0.9822158217430115
284,1,2,120,11,1,1,1,1,1,1.8877923488616943,0.03150415048003197,1.0281779766082764
285,1,0,85,9,0,0,1,1,1,6.542292594909668,0.028552060946822166,1.0197293758392334
286,1,0,80,7,0,0,1,1,1,5.804413318634033,0.02063952572643757,1.0181626081466675
287,0,1,39,5,1,1,1,1,1,4.763003826141357,0.03253406658768654,1.1981128454208374
288,0,1,39,3,1,1,1,1,1,4.764199733734131,0.02754782885313034,1.200821876525879
289,1,0,90,11,0,0,1,1,1,6.069901466369629,0.036819905042648315,0.9420846104621887
290,1,0,96,8,1,1,1,1,1,4.276360034942627,0.030831512063741684,0.9629608392715454
291,0,1,38,9,1,1,1,1,1,4.465122699737549,0.04198694974184036,1.2178651094436646
292,1,2,113,6,0,0,1,1,1,7.4214935302734375,0.018561670556664467,1.100615382194519
293,0,1,38,6,1,1,1,1,1,4.5582709312438965,0.04173910245299339,1.1973364353179932
294,1,2,120,9,1,1,1,1,1,2.801915407180786,0.021990245208144188,1.0273629426956177
295,0,2,56,14,1,1,1,1,1,1.3436686992645264,0.03004373237490654,0.7212904095649719
296,1,0,72,6,0,0,1,1,1,7.921957969665527,0.020040830597281456,1.0230262279510498
297,1,0,73,11,0,0,1,1,1,8.155571937561035,0.030468693003058434,1.0398852825164795
298,1,2,112,3,1,1,1,1,1,2.796599864959717,0.017712779343128204,1.0139318704605103
299,1,0,78,9,0,0,1,1,1,6.937449932098389,0.0291745588183403,1.057194471359253
